temp	cp
9.02644	-6.30783E-4
9.04235	-6.32686E-4
9.05868	-6.3161E-4
9.07612	-6.29863E-4
9.09155	-6.30817E-4
9.10948	-6.31028E-4
9.12598	-6.30797E-4
9.14368	-6.30518E-4
9.15996	-6.30835E-4
9.17699	-6.3016E-4
9.19538	-6.30711E-4
9.21088	-6.31522E-4
9.2268	-6.31094E-4
9.24284	-6.3052E-4
9.26233	-6.29247E-4
9.27873	-6.29237E-4
9.29333	-6.30267E-4
9.31108	-6.29767E-4
9.32795	-6.31455E-4
9.34388	-6.31239E-4
9.3615	-6.30572E-4
9.37792	-6.29042E-4
9.39306	-6.29831E-4
9.41029	-6.30472E-4
9.42592	-6.30171E-4
9.44703	-6.29088E-4
9.46524	-6.30046E-4
9.48159	-6.29261E-4
9.49766	-6.27021E-4
9.51252	-6.27105E-4
9.53007	-6.28117E-4
9.54665	-6.29329E-4
9.56267	-6.2837E-4
9.57616	-6.29018E-4
9.59434	-6.29516E-4
9.61113	-6.29837E-4
9.62955	-6.28285E-4
9.6478	-6.27761E-4
9.65928	-6.28546E-4
9.67628	-6.27681E-4
9.69393	-6.25808E-4
9.70933	-6.24389E-4
9.72664	-6.25324E-4
9.74383	-6.26165E-4
9.76182	-6.26336E-4
9.77798	-6.26441E-4
9.79435	-6.2693E-4
9.81193	-6.25931E-4
9.82825	-6.25854E-4
9.84323	-6.2518E-4
9.85956	-6.24748E-4
9.87657	-6.26356E-4
9.89275	-6.27842E-4
9.90686	-6.27322E-4
9.92508	-6.27366E-4
9.94508	-6.27848E-4
9.96031	-6.25453E-4
9.97698	-6.25762E-4
9.99359	-6.25537E-4
10.00816	-6.25635E-4
10.0248	-6.2631E-4
10.04048	-6.2635E-4
10.05683	-6.26039E-4
10.07265	-6.24889E-4
10.0905	-6.25491E-4
10.10681	-6.25597E-4
10.12363	-6.25266E-4
10.14166	-6.25178E-4
10.15655	-6.25089E-4
10.17357	-6.2475E-4
10.19003	-6.24891E-4
10.20505	-6.24381E-4
10.22302	-6.25126E-4
10.24203	-6.25312E-4
10.26166	-6.24214E-4
10.27501	-6.24007E-4
10.292	-6.25362E-4
10.31055	-6.26631E-4
10.32845	-6.24311E-4
10.34465	-6.22821E-4
10.3603	-6.21988E-4
10.37703	-6.2257E-4
10.3935	-6.2372E-4
10.40734	-6.22096E-4
10.42418	-6.21323E-4
10.44129	-6.21562E-4
10.45825	-6.22998E-4
10.47472	-6.22118E-4
10.49222	-6.21897E-4
10.51011	-6.22275E-4
10.52606	-6.22112E-4
10.54376	-6.22682E-4
10.56075	-6.22446E-4
10.577	-6.20635E-4
10.59257	-6.21237E-4
10.60992	-6.19268E-4
10.62739	-6.20904E-4
10.64245	-6.2105E-4
10.66067	-6.21086E-4
10.6769	-6.20825E-4
10.69492	-6.20797E-4
10.71181	-6.19753E-4
10.72311	-6.21016E-4
10.74047	-6.20057E-4
10.75796	-6.19221E-4
10.77506	-6.19946E-4
10.78976	-6.19988E-4
10.8052	-6.19699E-4
10.82482	-6.19007E-4
10.84183	-6.18469E-4
10.85657	-6.19153E-4
10.87213	-6.19856E-4
10.89016	-6.193E-4
10.90525	-6.18782E-4
10.92567	-6.18734E-4
10.94249	-6.18276E-4
10.95702	-6.18828E-4
10.97259	-6.19031E-4
10.98894	-6.19318E-4
11.00629	-6.19506E-4
11.0239	-6.20265E-4
11.03807	-6.21333E-4
11.05543	-6.21299E-4
11.07362	-6.2091E-4
11.08806	-6.18707E-4
11.10503	-6.18007E-4
11.12133	-6.17822E-4
11.13687	-6.1574E-4
11.15329	-6.15507E-4
11.16744	-6.15072E-4
11.18446	-6.15333E-4
11.20401	-6.16068E-4
11.22148	-6.15483E-4
11.23835	-6.16172E-4
11.25323	-6.16124E-4
11.27073	-6.17393E-4
11.28652	-6.17762E-4
11.30436	-6.14743E-4
11.31929	-6.14331E-4
11.3375	-6.13582E-4
11.35487	-6.13313E-4
11.37196	-6.14799E-4
11.38806	-6.14769E-4
11.40499	-6.14538E-4
11.41992	-6.14158E-4
11.43528	-6.15467E-4
11.45296	-6.15744E-4
11.46697	-6.14947E-4
11.48407	-6.13155E-4
11.50158	-6.14542E-4
11.51694	-6.15216E-4
11.5343	-6.15479E-4
11.55071	-6.14939E-4
11.56727	-6.14801E-4
11.58483	-6.14128E-4
11.60204	-6.12404E-4
11.62028	-6.11934E-4
11.63359	-6.11565E-4
11.65322	-6.12404E-4
11.66856	-6.14321E-4
11.68354	-6.13689E-4
11.70047	-6.13203E-4
11.71812	-6.12934E-4
11.73558	-6.12508E-4
11.751	-6.11621E-4
11.76704	-6.11667E-4
11.78299	-6.12809E-4
11.79998	-6.13287E-4
11.81709	-6.12197E-4
11.83334	-6.11358E-4
11.84982	-6.10942E-4
11.86808	-6.10314E-4
11.88551	-6.09543E-4
11.9015	-6.0931E-4
11.91795	-6.09401E-4
11.93428	-6.09477E-4
11.95026	-6.09148E-4
11.96774	-6.09738E-4
11.98231	-6.12303E-4
11.99878	-6.10997E-4
12.01715	-6.10876E-4
12.03622	-6.09724E-4
12.05098	-6.083E-4
12.06751	-6.08463E-4
12.08592	-6.08688E-4
12.10229	-6.07961E-4
12.11931	-6.06172E-4
12.13731	-6.07411E-4
12.15384	-6.07857E-4
12.16846	-6.05927E-4
12.18486	-6.06339E-4
12.20043	-6.07393E-4
12.21786	-6.0768E-4
12.23509	-6.0709E-4
12.25353	-6.06646E-4
12.2686	-6.07128E-4
12.28696	-6.06741E-4
12.30165	-6.07088E-4
12.32073	-6.07008E-4
12.33689	-6.06172E-4
12.35349	-6.06534E-4
12.36837	-6.06399E-4
12.38446	-6.07248E-4
12.40253	-6.06694E-4
12.41779	-6.06219E-4
12.43442	-6.06941E-4
12.45096	-6.05251E-4
12.46997	-6.05048E-4
12.48625	-6.05227E-4
12.50053	-6.04301E-4
12.51547	-6.04183E-4
12.53214	-6.04825E-4
12.55007	-6.05528E-4
12.56707	-6.05739E-4
12.58418	-6.04556E-4
12.60066	-6.03276E-4
12.61762	-6.02169E-4
12.63701	-6.03316E-4
12.6532	-6.03701E-4
12.66916	-6.02513E-4
12.68424	-6.0353E-4
12.69959	-6.0182E-4
12.71596	-6.02346E-4
12.73467	-6.01971E-4
12.7515	-6.01421E-4
12.76886	-6.00469E-4
12.78541	-6.00437E-4
12.80074	-6.01045E-4
12.81621	-6.00405E-4
12.83383	-6.00927E-4
12.85206	-6.01115E-4
12.86889	-6.0116E-4
12.88423	-5.99453E-4
12.89886	-5.98225E-4
12.91735	-5.99786E-4
12.93253	-5.99206E-4
12.94947	-5.98504E-4
12.96471	-5.98947E-4
12.98349	-5.99431E-4
12.998	-5.98395E-4
13.01484	-5.99662E-4
13.03141	-5.99622E-4
13.0485	-5.97944E-4
13.06391	-5.9744E-4
13.0809	-5.9705E-4
13.0988	-5.96444E-4
13.11485	-5.96119E-4
13.13057	-5.96809E-4
13.14902	-5.96115E-4
13.1668	-5.95689E-4
13.18152	-5.95986E-4
13.19736	-5.95E-4
13.21509	-5.9501E-4
13.23212	-5.95364E-4
13.24898	-5.95277E-4
13.26553	-5.94462E-4
13.28179	-5.95163E-4
13.29812	-5.96346E-4
13.31411	-5.94687E-4
13.33277	-5.95129E-4
13.34808	-5.9382E-4
13.36482	-5.91833E-4
13.38149	-5.92258E-4
13.39812	-5.93499E-4
13.41583	-5.93951E-4
13.4319	-5.93611E-4
13.44877	-5.91877E-4
13.46587	-5.92363E-4
13.48376	-5.93358E-4
13.50053	-5.93465E-4
13.5156	-5.94549E-4
13.53128	-5.93288E-4
13.5471	-5.92489E-4
13.56393	-5.90638E-4
13.58281	-5.88966E-4
13.59829	-5.90961E-4
13.6138	-5.90897E-4
13.62978	-5.92073E-4
13.64746	-5.91837E-4
13.66473	-5.90698E-4
13.68334	-5.90152E-4
13.69938	-5.90192E-4
13.71647	-5.89829E-4
13.73528	-5.8843E-4
13.75024	-5.86952E-4
13.76529	-5.86282E-4
13.78193	-5.8645E-4
13.79894	-5.86199E-4
13.81577	-5.8589E-4
13.83252	-5.86302E-4
13.8461	-5.85503E-4
13.86285	-5.85513E-4
13.88017	-5.84961E-4
13.89747	-5.86808E-4
13.91259	-5.87741E-4
13.93084	-5.86362E-4
13.94834	-5.86047E-4
13.96466	-5.8518E-4
13.98136	-5.85734E-4
13.99634	-5.85479E-4
14.01248	-5.83796E-4
14.02589	-5.81839E-4
14.04236	-5.81554E-4
14.05911	-5.80353E-4
14.077	-5.8058E-4
14.09104	-5.79968E-4
14.11052	-5.79874E-4
14.1254	-5.81207E-4
14.14354	-5.80183E-4
14.1611	-5.80851E-4
14.17474	-5.80191E-4
14.19316	-5.80608E-4
14.20907	-5.78898E-4
14.22508	-5.76951E-4
14.24256	-5.77649E-4
14.25975	-5.77991E-4
14.27667	-5.76379E-4
14.28989	-5.7632E-4
14.30811	-5.76477E-4
14.3274	-5.75449E-4
14.34241	-5.75901E-4
14.3579	-5.75933E-4
14.37615	-5.74807E-4
14.39104	-5.74307E-4
14.40812	-5.73803E-4
14.42575	-5.74136E-4
14.44169	-5.74335E-4
14.45769	-5.72994E-4
14.47523	-5.71203E-4
14.49133	-5.71683E-4
14.50561	-5.71821E-4
14.52381	-5.71605E-4
14.54117	-5.69732E-4
14.55769	-5.70796E-4
14.57312	-5.70739E-4
14.59026	-5.70747E-4
14.60905	-5.69551E-4
14.62154	-5.68647E-4
14.6399	-5.68878E-4
14.65694	-5.69517E-4
14.67174	-5.68085E-4
14.69027	-5.68712E-4
14.70569	-5.69079E-4
14.72292	-5.68294E-4
14.73946	-5.66861E-4
14.75443	-5.64223E-4
14.76945	-5.63588E-4
14.78865	-5.62531E-4
14.80666	-5.61641E-4
14.82308	-5.61362E-4
14.83933	-5.63032E-4
14.85633	-5.63105E-4
14.87082	-5.62185E-4
14.88665	-5.60951E-4
14.90447	-5.59509E-4
14.92335	-5.58672E-4
14.94132	-5.58116E-4
14.95823	-5.57194E-4
14.97203	-5.56966E-4
14.98973	-5.57136E-4
15.00544	-5.56126E-4
15.02228	-5.55829E-4
15.03708	-5.55438E-4
15.05433	-5.5495E-4
15.07188	-5.54589E-4
15.08807	-5.53515E-4
15.10633	-5.52959E-4
15.12386	-5.52139E-4
15.14016	-5.5012E-4
15.15337	-5.48596E-4
15.17243	-5.49094E-4
15.19019	-5.48658E-4
15.20574	-5.46486E-4
15.21992	-5.47271E-4
15.23739	-5.46701E-4
15.25362	-5.46273E-4
15.27228	-5.45994E-4
15.28805	-5.44469E-4
15.30654	-5.43363E-4
15.32245	-5.4434E-4
15.33974	-5.44188E-4
15.35409	-5.43079E-4
15.37126	-5.41002E-4
15.38809	-5.40082E-4
15.40439	-5.38988E-4
15.42107	-5.37864E-4
15.43788	-5.37143E-4
15.45598	-5.38031E-4
15.47048	-5.37406E-4
15.48884	-5.35722E-4
15.50512	-5.35184E-4
15.52107	-5.34371E-4
15.53599	-5.34353E-4
15.55246	-5.33313E-4
15.57032	-5.3158E-4
15.58593	-5.30498E-4
15.60452	-5.30205E-4
15.6205	-5.28278E-4
15.63671	-5.27051E-4
15.65165	-5.26242E-4
15.66915	-5.25644E-4
15.68927	-5.24297E-4
15.70389	-5.24209E-4
15.72048	-5.23404E-4
15.73519	-5.21129E-4
15.75328	-5.20075E-4
15.76908	-5.17018E-4
15.78756	-5.16763E-4
15.80429	-5.16331E-4
15.82181	-5.15229E-4
15.83902	-5.13667E-4
15.85405	-5.13587E-4
15.8693	-5.12551E-4
15.88548	-5.11403E-4
15.90175	-5.09224E-4
15.91843	-5.08957E-4
15.93573	-5.07393E-4
15.95131	-5.05763E-4
15.97036	-5.04266E-4
15.98808	-5.03541E-4
16.00391	-5.01064E-4
16.02059	-4.99303E-4
16.03712	-4.98964E-4
16.05203	-4.97563E-4
16.07027	-4.9797E-4
16.08627	-4.95495E-4
16.10287	-4.94415E-4
16.12045	-4.94085E-4
16.1375	-4.91315E-4
16.15109	-4.89695E-4
16.1697	-4.89051E-4
16.18534	-4.87762E-4
16.2023	-4.87708E-4
16.21955	-4.85869E-4
16.23505	-4.83168E-4
16.25167	-4.82823E-4
16.27105	-4.81213E-4
16.28782	-4.78473E-4
16.3037	-4.77927E-4
16.32055	-4.75482E-4
16.33593	-4.73934E-4
16.35292	-4.74167E-4
16.37003	-4.73689E-4
16.38696	-4.71103E-4
16.40362	-4.70059E-4
16.41843	-4.6918E-4
16.43513	-4.65775E-4
16.4502	-4.63766E-4
16.46827	-4.63701E-4
16.48604	-4.61652E-4
16.50236	-4.60764E-4
16.51964	-4.58616E-4
16.5355	-4.57163E-4
16.55174	-4.53935E-4
16.56856	-4.53636E-4
16.58687	-4.52194E-4
16.60113	-4.48826E-4
16.61825	-4.47499E-4
16.63611	-4.45702E-4
16.65069	-4.44029E-4
16.66748	-4.41034E-4
16.68414	-4.38964E-4
16.69957	-4.38029E-4
16.71762	-4.36616E-4
16.73364	-4.35156E-4
16.75082	-4.34245E-4
16.76944	-4.32755E-4
16.78506	-4.29513E-4
16.80199	-4.28802E-4
16.8178	-4.26516E-4
16.83467	-4.24358E-4
16.8512	-4.22414E-4
16.86697	-4.2081E-4
16.88533	-4.19423E-4
16.90217	-4.16898E-4
16.91778	-4.14513E-4
16.93374	-4.10867E-4
16.95087	-4.07745E-4
16.96944	-4.05824E-4
16.98321	-4.04266E-4
16.99812	-4.02817E-4
17.01425	-4.01415E-4
17.03305	-3.99E-4
17.05197	-3.98077E-4
17.0694	-3.97316E-4
17.08401	-3.95076E-4
17.10236	-3.92857E-4
17.11903	-3.91494E-4
17.13494	-3.89009E-4
17.1509	-3.85692E-4
17.16766	-3.82828E-4
17.18329	-3.80093E-4
17.20017	-3.77134E-4
17.2174	-3.7717E-4
17.23596	-3.7552E-4
17.25229	-3.74559E-4
17.26919	-3.70638E-4
17.28511	-3.68391E-4
17.30201	-3.68032E-4
17.31772	-3.64936E-4
17.33402	-3.61658E-4
17.35023	-3.59763E-4
17.36788	-3.58107E-4
17.38353	-3.55055E-4
17.39922	-3.53257E-4
17.4161	-3.52409E-4
17.43051	-3.49822E-4
17.44916	-3.46979E-4
17.4662	-3.44959E-4
17.48322	-3.42125E-4
17.50059	-3.39902E-4
17.51647	-3.37522E-4
17.53238	-3.37114E-4
17.54863	-3.35689E-4
17.56319	-3.3277E-4
17.58173	-3.31378E-4
17.59657	-3.28624E-4
17.6165	-3.27255E-4
17.63077	-3.26894E-4
17.6459	-3.24513E-4
17.66538	-3.21796E-4
17.68246	-3.19952E-4
17.69722	-3.1692E-4
17.7141	-3.12945E-4
17.73187	-3.11185E-4
17.74625	-3.09251E-4
17.76388	-3.07049E-4
17.78066	-3.06625E-4
17.79825	-3.0632E-4
17.81369	-3.03939E-4
17.831	-3.02562E-4
17.84733	-3.01043E-4
17.86347	-2.99298E-4
17.87802	-2.97475E-4
17.89367	-2.9553E-4
17.91072	-2.95399E-4
17.92884	-2.94183E-4
17.94548	-2.92071E-4
17.96228	-2.92021E-4
17.98024	-2.91045E-4
17.99882	-2.88606E-4
18.01371	-2.86596E-4
18.02843	-2.86598E-4
18.04655	-2.83812E-4
18.06211	-2.8333E-4
18.07928	-2.82886E-4
18.09747	-2.82065E-4
18.11577	-2.81078E-4
18.12948	-2.80682E-4
18.14643	-2.79712E-4
18.16288	-2.78755E-4
18.17883	-2.77213E-4
18.19702	-2.77147E-4
18.21447	-2.77107E-4
18.22806	-2.76241E-4
18.24569	-2.77034E-4
18.26191	-2.76418E-4
18.27764	-2.76914E-4
18.29461	-2.75818E-4
18.31026	-2.75322E-4
18.32855	-2.74107E-4
18.34538	-2.75101E-4
18.35975	-2.74545E-4
18.37715	-2.74131E-4
18.39354	-2.74551E-4
18.41104	-2.75499E-4
18.42809	-2.7534E-4
18.44349	-2.76549E-4
18.46171	-2.76793E-4
18.478	-2.76777E-4
18.49436	-2.77159E-4
18.51157	-2.76545E-4
18.52859	-2.77161E-4
18.54395	-2.78233E-4
18.56075	-2.79839E-4
18.57569	-2.81003E-4
18.59448	-2.81557E-4
18.61229	-2.8335E-4
18.62644	-2.83509E-4
18.64422	-2.85647E-4
18.66063	-2.86958E-4
18.67726	-2.87014E-4
18.69491	-2.88652E-4
18.71192	-2.91316E-4
18.72809	-2.91489E-4
18.74587	-2.93777E-4
18.76033	-2.9563E-4
18.77887	-2.95787E-4
18.79435	-2.97692E-4
18.80995	-2.98495E-4
18.8261	-3.01115E-4
18.84277	-3.02713E-4
18.85948	-3.04883E-4
18.87821	-3.05702E-4
18.89595	-3.07418E-4
18.91068	-3.10747E-4
18.92726	-3.11381E-4
18.94273	-3.13391E-4
18.95837	-3.16727E-4
18.97512	-3.18303E-4
18.99239	-3.20467E-4
19.00974	-3.22493E-4
19.0281	-3.23748E-4
19.04434	-3.26115E-4
19.0613	-3.29666E-4
19.07815	-3.32129E-4
19.09624	-3.33063E-4
19.11224	-3.35498E-4
19.12679	-3.36126E-4
19.14209	-3.38146E-4
19.16026	-3.41599E-4
19.1777	-3.4612E-4
19.19531	-3.48537E-4
19.21195	-3.49211E-4
19.2281	-3.50862E-4
19.24407	-3.54622E-4
19.2596	-3.58538E-4
19.27722	-3.60478E-4
19.29389	-3.63752E-4
19.30973	-3.65573E-4
19.32387	-3.68209E-4
19.3414	-3.70871E-4
19.36085	-3.73643E-4
19.37751	-3.75765E-4
19.3936	-3.77739E-4
19.40965	-3.80077E-4
19.4265	-3.83769E-4
19.44313	-3.85518E-4
19.45988	-3.887E-4
19.47566	-3.91809E-4
19.49317	-3.95003E-4
19.50814	-3.9727E-4
19.52582	-3.9944E-4
19.54287	-4.01889E-4
19.55858	-4.0432E-4
19.57587	-4.0701E-4
19.59166	-4.09759E-4
19.60902	-4.11246E-4
19.6233	-4.13802E-4
19.6391	-4.15089E-4
19.65729	-4.17143E-4
19.675	-4.1958E-4
19.6896	-4.21551E-4
19.70818	-4.24376E-4
19.72601	-4.28473E-4
19.74212	-4.29688E-4
19.75538	-4.30202E-4
19.77305	-4.32665E-4
19.7909	-4.36849E-4
19.80745	-4.37395E-4
19.82434	-4.40611E-4
19.83916	-4.41484E-4
19.85838	-4.44407E-4
19.87555	-4.4685E-4
19.89012	-4.48542E-4
19.90892	-4.50879E-4
19.92561	-4.5224E-4
19.94315	-4.54388E-4
19.95966	-4.56438E-4
19.97515	-4.58528E-4
19.99257	-4.60088E-4
20.00809	-4.62326E-4
20.02639	-4.63595E-4
20.04311	-4.66705E-4
20.05955	-4.67184E-4
20.07775	-4.69626E-4
20.09129	-4.71348E-4
20.10785	-4.72679E-4
20.125	-4.75759E-4
20.14035	-4.7724E-4
20.15826	-4.78792E-4
20.17474	-4.79647E-4
20.1912	-4.81105E-4
20.20846	-4.81898E-4
20.22336	-4.81717E-4
20.24188	-4.82697E-4
20.25714	-4.84429E-4
20.27494	-4.85403E-4
20.29237	-4.86915E-4
20.30619	-4.88804E-4
20.32073	-4.9008E-4
20.3391	-4.90301E-4
20.35877	-4.90496E-4
20.37359	-4.92206E-4
20.39192	-4.93626E-4
20.40717	-4.95188E-4
20.42256	-4.96725E-4
20.43704	-4.96438E-4
20.45264	-4.97171E-4
20.4718	-4.97322E-4
20.48834	-4.98217E-4
20.5039	-4.98881E-4
20.5221	-5.01658E-4
20.53961	-5.02326E-4
20.55664	-5.03738E-4
20.57154	-5.02933E-4
20.58676	-5.02686E-4
20.60426	-5.03716E-4
20.62157	-5.03653E-4
20.63825	-5.03019E-4
20.65519	-5.04617E-4
20.67017	-5.05424E-4
20.68563	-5.06157E-4
20.70249	-5.05828E-4
20.72095	-5.04894E-4
20.73872	-5.06163E-4
20.75364	-5.0652E-4
20.77028	-5.06681E-4
20.78633	-5.08295E-4
20.80394	-5.08749E-4
20.81984	-5.08795E-4
20.83767	-5.07948E-4
20.85216	-5.08202E-4
20.86911	-5.0765E-4
20.88693	-5.08198E-4
20.90229	-5.10202E-4
20.92058	-5.10838E-4
20.9365	-5.11125E-4
20.95376	-5.09742E-4
20.97171	-5.09094E-4
20.98758	-5.09174E-4
21.00193	-5.08419E-4
21.01887	-5.09305E-4
21.0376	-5.10296E-4
21.05495	-5.11021E-4
21.07269	-5.11555E-4
21.08993	-5.11109E-4
21.10507	-5.1064E-4
21.12144	-5.09499E-4
21.13607	-5.10377E-4
21.15252	-5.1027E-4
21.1667	-5.12384E-4
21.18593	-5.12467E-4
21.20442	-5.10591E-4
21.22042	-5.11509E-4
21.23588	-5.11344E-4
21.25245	-5.11174E-4
21.26896	-5.09889E-4
21.28721	-5.10517E-4
21.30357	-5.11718E-4
21.31895	-5.10708E-4
21.33623	-5.09626E-4
21.35214	-5.11328E-4
21.36962	-5.11392E-4
21.38581	-5.10913E-4
21.40189	-5.08997E-4
21.41911	-5.08863E-4
21.43657	-5.09491E-4
21.45228	-5.10379E-4
21.46965	-5.10712E-4
21.48783	-5.10284E-4
21.50408	-5.103E-4
21.51996	-5.10134E-4
21.53428	-5.1069E-4
21.55337	-5.10505E-4
21.56926	-5.09977E-4
21.58374	-5.09164E-4
21.6027	-5.09381E-4
21.61961	-5.10527E-4
21.63371	-5.1082E-4
21.65195	-5.09144E-4
21.66774	-5.09022E-4
21.68303	-5.08911E-4
21.70056	-5.085E-4
21.71832	-5.09337E-4
21.7356	-5.10672E-4
21.75289	-5.10182E-4
21.76838	-5.0954E-4
21.78384	-5.09222E-4
21.80087	-5.10756E-4
21.81614	-5.09704E-4
21.83264	-5.09222E-4
21.85111	-5.09638E-4
21.86853	-5.09305E-4
21.88501	-5.10059E-4
21.90241	-5.0978E-4
21.91605	-5.0903E-4
21.93427	-5.07813E-4
21.95006	-5.07468E-4
21.96682	-5.06914E-4
21.98287	-5.07685E-4
21.99942	-5.07325E-4
22.01601	-5.07755E-4
22.03305	-5.09371E-4
22.05026	-5.08638E-4
22.06643	-5.07911E-4
22.08233	-5.07703E-4
22.09968	-5.07695E-4
22.11456	-5.06584E-4
22.13048	-5.06801E-4
22.14858	-5.07078E-4
22.16517	-5.06346E-4
22.18216	-5.06131E-4
22.19682	-5.069E-4
22.21534	-5.07141E-4
22.23127	-5.06434E-4
22.24798	-5.07367E-4
22.264	-5.07554E-4
22.28128	-5.06751E-4
