temp	cp
12.94998	-5.32224E-4
12.96655	-5.30903E-4
12.98318	-5.28585E-4
13.00033	-5.2668E-4
13.01627	-5.25353E-4
13.03385	-5.2377E-4
13.04939	-5.22969E-4
13.06771	-5.22052E-4
13.08176	-5.20063E-4
13.1005	-5.17496E-4
13.11803	-5.16504E-4
13.13524	-5.17451E-4
13.15279	-5.16944E-4
13.16839	-5.14158E-4
13.18613	-5.11177E-4
13.20285	-5.10563E-4
13.21817	-5.0986E-4
13.23378	-5.10308E-4
13.2515	-5.08383E-4
13.2671	-5.0577E-4
13.28402	-5.02275E-4
13.30118	-4.99536E-4
13.31927	-4.97936E-4
13.33293	-4.96232E-4
13.35041	-4.92786E-4
13.3671	-4.90656E-4
13.38357	-4.88812E-4
13.40036	-4.87834E-4
13.41466	-4.8508E-4
13.43175	-4.82608E-4
13.45063	-4.7942E-4
13.46738	-4.77815E-4
13.48323	-4.75583E-4
13.4989	-4.71918E-4
13.51379	-4.71271E-4
13.53028	-4.66872E-4
13.54723	-4.6357E-4
13.56413	-4.58907E-4
13.58139	-4.55961E-4
13.59827	-4.53494E-4
13.61642	-4.49923E-4
13.63349	-4.46188E-4
13.65014	-4.44181E-4
13.66451	-4.39922E-4
13.6837	-4.35755E-4
13.69858	-4.31626E-4
13.71644	-4.27594E-4
13.73347	-4.22638E-4
13.75092	-4.20388E-4
13.76878	-4.16175E-4
13.78349	-4.1071E-4
13.79802	-4.05993E-4
13.81753	-3.99602E-4
13.83284	-3.95735E-4
13.84836	-3.91046E-4
13.86234	-3.86664E-4
13.88147	-3.8141E-4
13.9	-3.77536E-4
13.91532	-3.70615E-4
13.92993	-3.63436E-4
13.94707	-3.57981E-4
13.96244	-3.53687E-4
13.97925	-3.46092E-4
13.99602	-3.38728E-4
14.01042	-3.3294E-4
14.02614	-3.26175E-4
14.04128	-3.17774E-4
14.05758	-3.11062E-4
14.07597	-3.03583E-4
14.09402	-2.95707E-4
14.11096	-2.88941E-4
14.12779	-2.8069E-4
14.14279	-2.70845E-4
14.16073	-2.60727E-4
14.17837	-2.51291E-4
14.19302	-2.42761E-4
14.21053	-2.33651E-4
14.22853	-2.24064E-4
14.24447	-2.13411E-4
14.25949	-2.02379E-4
14.27547	-1.92115E-4
14.29228	-1.805E-4
14.30947	-1.69244E-4
14.32615	-1.5818E-4
14.34317	-1.4566E-4
14.3599	-1.33268E-4
14.37557	-1.21247E-4
14.39112	-1.0922E-4
14.41162	-9.47448E-5
14.42609	-8.03015E-5
14.44222	-6.73334E-5
14.45944	-5.44194E-5
14.47624	-4.10098E-5
14.49326	-2.60827E-5
14.50665	-9.93532E-6
14.52397	5.63001E-6
14.5407	2.20002E-5
14.55816	3.93097E-5
14.57583	5.7099E-5
14.59324	7.54341E-5
14.60936	9.36629E-5
14.62449	1.12833E-4
14.64161	1.30695E-4
14.66026	1.51912E-4
14.67486	1.71566E-4
14.69116	1.92037E-4
14.71029	2.14248E-4
14.726	2.36272E-4
14.74046	2.58651E-4
14.7572	2.79331E-4
14.77377	3.02351E-4
14.79199	3.26226E-4
14.80864	3.5274E-4
14.82214	3.7921E-4
14.84094	4.04289E-4
14.85799	4.31189E-4
14.87492	4.58387E-4
14.89041	4.86548E-4
14.90667	5.13421E-4
14.92375	5.39945E-4
14.94054	5.68051E-4
14.95761	5.9526E-4
14.97168	6.23811E-4
14.98799	6.51456E-4
15.00581	6.79369E-4
15.02257	7.05225E-4
15.0399	7.3134E-4
15.0563	7.57964E-4
15.07346	7.83278E-4
15.08981	8.05682E-4
15.10585	8.27781E-4
15.12335	8.49713E-4
15.14072	8.66717E-4
15.15783	8.83444E-4
15.17211	8.98735E-4
15.18884	9.1212E-4
15.20622	9.21225E-4
15.22226	9.28061E-4
15.23829	9.32806E-4
15.25737	9.35251E-4
15.27269	9.33155E-4
15.28737	9.26724E-4
15.30612	9.1757E-4
15.32399	9.05308E-4
15.33936	8.88462E-4
15.35585	8.70057E-4
15.37229	8.46156E-4
15.38847	8.16653E-4
15.40344	7.84555E-4
15.42179	7.49418E-4
15.43948	7.09488E-4
15.45603	6.68145E-4
15.47249	6.21931E-4
15.48939	5.72774E-4
15.50682	5.21231E-4
15.52105	4.67175E-4
15.53902	4.10062E-4
15.55719	3.52676E-4
15.57392	2.94449E-4
15.59082	2.36077E-4
15.60704	1.76519E-4
15.62273	1.16741E-4
15.64036	5.90559E-5
15.65577	6.85035E-6
15.67308	-4.48996E-5
15.68819	-9.69647E-5
15.70507	-1.44901E-4
15.72249	-1.91216E-4
15.73726	-2.31816E-4
15.75289	-2.69544E-4
15.76999	-3.03643E-4
15.78701	-3.33076E-4
15.80221	-3.6174E-4
15.81976	-3.85532E-4
15.83603	-4.06818E-4
15.85417	-4.22133E-4
15.87255	-4.36684E-4
15.88563	-4.49488E-4
15.9045	-4.60188E-4
15.92199	-4.67851E-4
15.9377	-4.75181E-4
15.95303	-4.81269E-4
15.9706	-4.85592E-4
15.98515	-4.9006E-4
16.00391	-4.92758E-4
16.02107	-4.95921E-4
16.03725	-4.9684E-4
16.05214	-4.97101E-4
16.0701	-4.98546E-4
16.08887	-4.98964E-4
16.10401	-4.99983E-4
16.1236	-5.00995E-4
16.13844	-5.02328E-4
16.15392	-5.02E-4
16.16783	-5.00656E-4
16.18675	-5.02324E-4
16.20459	-5.02087E-4
16.22188	-5.01266E-4
16.23619	-5.00784E-4
16.25102	-5.03128E-4
16.26953	-5.03965E-4
16.28504	-5.01615E-4
16.30256	-5.01577E-4
16.31781	-5.02518E-4
16.33408	-5.01009E-4
16.35114	-5.00337E-4
16.36837	-4.9948E-4
16.38384	-4.98669E-4
16.40051	-5.00537E-4
16.41931	-5.00156E-4
16.43548	-5.00473E-4
16.45217	-5.00895E-4
16.46927	-4.99516E-4
16.4873	-5.00579E-4
16.50273	-5.00463E-4
16.51919	-5.00166E-4
16.53267	-4.99439E-4
16.55102	-5.008E-4
16.56929	-5.00553E-4
16.58493	-4.99698E-4
16.60265	-4.99319E-4
16.61768	-5.00393E-4
16.63525	-4.99935E-4
16.65223	-4.99829E-4
16.66818	-4.99989E-4
16.68448	-4.99843E-4
16.70172	-4.98861E-4
16.71703	-4.99295E-4
16.73612	-4.98916E-4
16.75134	-4.98819E-4
16.76672	-4.98289E-4
16.7845	-4.97946E-4
16.8019	-4.98992E-4
16.8185	-4.99048E-4
16.83442	-4.98655E-4
16.8487	-4.99211E-4
16.86633	-5.00052E-4
16.88272	-4.98223E-4
16.90027	-4.98016E-4
16.91699	-4.98179E-4
16.93381	-4.98201E-4
16.95048	-5.00023E-4
16.96685	-4.99371E-4
16.98169	-4.98691E-4
16.99984	-4.99419E-4
17.01577	-4.98691E-4
17.03163	-4.99104E-4
17.04846	-4.97878E-4
17.06856	-4.98241E-4
17.084	-4.97673E-4
17.09794	-4.97792E-4
17.11461	-4.97262E-4
17.13073	-4.97669E-4
17.14928	-4.97274E-4
17.16736	-4.97661E-4
17.18175	-4.99512E-4
17.19972	-5.00068E-4
17.21732	-4.9746E-4
17.23437	-4.98837E-4
17.24917	-4.9785E-4
17.26635	-4.99375E-4
17.27952	-4.96744E-4
17.29831	-4.97366E-4
17.31603	-4.97577E-4
17.33203	-4.95692E-4
17.34923	-4.99299E-4
17.36694	-4.98229E-4
17.38162	-4.95684E-4
17.40071	-4.95106E-4
17.41623	-4.97509E-4
17.43283	-4.94883E-4
17.44785	-4.93432E-4
17.46454	-4.94658E-4
17.4822	-4.92346E-4
17.49895	-4.95574E-4
17.51557	-4.95E-4
17.53126	-4.93691E-4
17.54843	-4.92324E-4
17.56727	-4.9498E-4
17.58379	-4.93354E-4
17.59803	-4.92077E-4
17.61573	-4.92633E-4
17.63081	-4.9508E-4
17.64893	-4.93109E-4
17.66661	-4.923E-4
17.68102	-4.93679E-4
17.69853	-4.94887E-4
17.71436	-4.9278E-4
17.72815	-4.92709E-4
17.74671	-4.92555E-4
17.76394	-4.91515E-4
17.78085	-4.94305E-4
17.7977	-4.9356E-4
17.81433	-4.92386E-4
17.83244	-4.92671E-4
17.84708	-4.90046E-4
17.863	-4.93442E-4
17.88125	-4.92025E-4
17.89773	-4.92575E-4
17.91418	-4.91872E-4
17.93009	-4.91068E-4
17.94565	-4.90471E-4
17.9618	-4.89837E-4
17.97654	-4.91604E-4
17.99707	-4.90188E-4
18.01324	-4.89532E-4
18.02969	-4.92119E-4
18.0453	-4.89109E-4
18.06179	-4.90128E-4
18.07913	-4.90146E-4
18.09469	-4.91136E-4
18.11162	-4.91551E-4
18.13213	-4.9049E-4
18.14859	-4.88786E-4
18.16516	-4.89594E-4
18.17858	-4.88962E-4
18.1965	-4.8731E-4
18.2138	-4.89522E-4
18.23125	-4.87914E-4
18.24842	-4.88097E-4
18.26223	-4.89348E-4
18.28137	-4.88812E-4
18.29882	-4.88699E-4
18.31486	-4.8891E-4
18.32759	-4.88354E-4
18.34478	-4.89598E-4
18.36335	-4.88563E-4
18.37948	-4.8828E-4
18.39553	-4.86961E-4
18.41384	-4.87186E-4
18.42955	-4.87146E-4
18.44324	-4.85943E-4
18.46217	-4.85839E-4
18.47869	-4.85488E-4
18.49655	-4.8601E-4
18.51235	-4.8616E-4
18.52692	-4.86449E-4
18.54665	-4.85847E-4
18.56343	-4.85787E-4
18.57988	-4.86716E-4
18.59713	-4.86036E-4
18.61146	-4.8662E-4
18.62691	-4.87218E-4
18.6465	-4.85197E-4
18.66208	-4.83746E-4
18.67949	-4.84641E-4
18.69641	-4.85245E-4
18.71209	-4.85897E-4
18.72945	-4.85034E-4
18.74699	-4.84938E-4
18.75974	-4.85283E-4
18.77446	-4.85008E-4
18.79302	-4.84966E-4
18.81073	-4.84033E-4
18.82945	-4.84641E-4
18.84497	-4.83631E-4
18.86051	-4.82672E-4
18.87795	-4.81981E-4
18.89495	-4.8286E-4
18.9089	-4.82005E-4
18.92887	-4.81873E-4
18.94629	-4.81329E-4
18.96091	-4.81207E-4
18.97838	-4.80903E-4
18.99307	-4.80928E-4
19.00972	-4.81518E-4
19.02693	-4.81128E-4
19.04212	-4.81221E-4
19.05876	-4.80364E-4
19.07701	-4.80217E-4
19.09288	-4.80488E-4
19.11059	-4.79605E-4
19.12678	-4.80255E-4
19.14316	-4.79414E-4
19.1612	-4.79103E-4
19.17812	-4.789E-4
19.19295	-4.77082E-4
19.2102	-4.77355E-4
19.22815	-4.77606E-4
19.24212	-4.78714E-4
19.26159	-4.79175E-4
19.27757	-4.78772E-4
19.29198	-4.77387E-4
19.30777	-4.77108E-4
19.32393	-4.75607E-4
19.34172	-4.76606E-4
19.35949	-4.74519E-4
19.37588	-4.75263E-4
19.39407	-4.75376E-4
19.409	-4.76327E-4
19.42607	-4.77479E-4
19.44247	-4.76131E-4
19.45638	-4.7442E-4
19.47414	-4.74017E-4
19.4914	-4.74699E-4
19.50939	-4.7363E-4
19.52329	-4.7365E-4
19.54187	-4.75432E-4
19.55625	-4.75932E-4
19.57368	-4.74792E-4
19.59067	-4.74505E-4
19.60594	-4.74479E-4
19.62214	-4.73768E-4
19.63988	-4.72588E-4
19.65632	-4.71855E-4
19.67245	-4.7204E-4
19.68997	-4.74145E-4
19.70439	-4.73537E-4
19.72232	-4.73561E-4
19.74054	-4.73963E-4
19.75631	-4.71803E-4
19.77156	-4.70505E-4
19.78777	-4.7079E-4
19.80635	-4.7085E-4
19.82161	-4.71912E-4
19.83801	-4.70515E-4
19.85657	-4.71063E-4
19.87351	-4.69346E-4
19.88814	-4.67361E-4
19.90627	-4.67024E-4
19.92445	-4.67042E-4
19.94324	-4.68399E-4
19.95776	-4.69409E-4
19.97352	-4.69987E-4
19.99105	-4.67921E-4
20.00824	-4.69678E-4
20.02403	-4.69033E-4
20.04316	-4.66512E-4
20.0575	-4.66707E-4
20.07535	-4.68397E-4
20.09221	-4.66689E-4
20.10773	-4.67255E-4
20.12519	-4.65649E-4
20.14123	-4.65089E-4
20.15777	-4.63829E-4
20.17577	-4.63759E-4
20.1908	-4.63261E-4
20.20766	-4.62795E-4
20.22387	-4.63361E-4
20.23808	-4.63494E-4
20.25676	-4.64062E-4
20.27531	-4.65143E-4
20.2889	-4.64901E-4
20.30475	-4.63763E-4
20.3233	-4.61882E-4
20.33841	-4.62564E-4
20.35489	-4.62562E-4
20.3724	-4.62243E-4
20.38808	-4.61617E-4
20.40361	-4.61609E-4
20.42135	-4.6144E-4
20.43766	-4.61607E-4
20.45477	-4.62203E-4
20.47003	-4.61631E-4
20.48757	-4.61986E-4
20.50532	-4.6077E-4
20.52104	-4.59841E-4
20.53919	-4.59614E-4
20.55477	-4.5804E-4
20.57084	-4.56561E-4
20.5894	-4.57384E-4
20.60445	-4.56107E-4
20.62094	-4.57452E-4
20.63748	-4.55864E-4
20.65207	-4.5524E-4
20.6706	-4.55076E-4
20.68688	-4.54287E-4
20.70442	-4.55182E-4
20.7208	-4.54662E-4
20.73666	-4.53586E-4
20.75296	-4.53155E-4
20.77047	-4.5352E-4
20.78907	-4.53155E-4
20.80603	-4.51282E-4
20.82056	-4.50973E-4
20.83789	-4.50999E-4
20.85484	-4.52763E-4
20.87192	-4.52577E-4
20.88799	-4.51734E-4
20.90483	-4.52406E-4
20.92068	-4.50546E-4
20.93619	-4.48829E-4
20.95426	-4.47982E-4
20.97084	-4.47505E-4
20.98814	-4.47422E-4
21.00431	-4.4773E-4
21.02166	-4.49165E-4
21.03898	-4.47563E-4
21.05316	-4.4716E-4
21.06974	-4.4618E-4
21.08587	-4.44281E-4
21.10401	-4.44239E-4
21.11888	-4.43145E-4
21.13735	-4.42997E-4
21.15422	-4.43408E-4
21.17084	-4.42706E-4
21.18839	-4.43201E-4
21.20232	-4.42563E-4
21.2212	-4.41979E-4
21.23725	-4.4043E-4
21.2531	-4.39316E-4
21.26851	-4.37212E-4
21.28452	-4.3826E-4
21.30211	-4.37776E-4
21.31805	-4.36999E-4
21.33507	-4.36853E-4
21.35226	-4.38276E-4
21.37031	-4.37828E-4
21.38783	-4.36413E-4
21.40192	-4.35946E-4
21.42064	-4.35181E-4
21.43359	-4.34143E-4
21.45204	-4.33804E-4
21.46745	-4.34396E-4
21.48774	-4.33832E-4
21.50193	-4.34501E-4
21.51748	-4.33746E-4
21.53587	-4.33096E-4
21.55389	-4.30976E-4
21.56994	-4.3098E-4
21.58539	-4.30157E-4
21.60243	-4.29653E-4
21.61731	-4.28222E-4
21.63465	-4.27207E-4
21.6533	-4.26771E-4
21.66865	-4.25936E-4
21.68607	-4.25218E-4
21.69962	-4.25127E-4
21.71637	-4.24489E-4
21.73341	-4.25432E-4
21.74959	-4.23853E-4
21.7667	-4.23375E-4
21.78385	-4.23116E-4
21.80073	-4.21573E-4
21.81657	-4.2097E-4
21.83314	-4.21225E-4
21.84829	-4.19824E-4
21.86618	-4.18273E-4
21.88436	-4.18917E-4
21.90173	-4.17207E-4
21.91616	-4.1531E-4
21.93265	-4.14138E-4
21.95147	-4.12882E-4
21.96668	-4.12589E-4
21.98234	-4.1245E-4
21.99921	-4.12729E-4
22.01671	-4.12384E-4
22.03344	-4.11137E-4
22.04979	-4.09307E-4
22.06539	-4.08219E-4
22.08309	-4.06124E-4
22.10075	-4.04773E-4
22.11492	-4.05913E-4
22.13349	-4.05696E-4
22.14935	-4.03864E-4
22.16724	-4.04229E-4
22.1833	-4.02866E-4
22.19811	-4.00136E-4
22.21631	-4.00427E-4
22.23038	-4.00995E-4
22.2497	-3.98635E-4
22.26623	-3.97631E-4
22.28076	-3.95418E-4
22.29719	-3.92618E-4
22.31487	-3.74752E-4
22.33198	-3.59454E-4
22.34823	-3.55078E-4
22.36511	-3.56806E-4
