temp	cp
9.28586	-5.80483E-4
9.30351	-5.79626E-4
9.31923	-5.80696E-4
9.33716	-5.7982E-4
9.35584	-5.80828E-4
9.36868	-5.80547E-4
9.38798	-5.80997E-4
9.40401	-5.79531E-4
9.42159	-5.78028E-4
9.43539	-5.79537E-4
9.4533	-5.79569E-4
9.47238	-5.78965E-4
9.48978	-5.79202E-4
9.50567	-5.79025E-4
9.51966	-5.78503E-4
9.53646	-5.77998E-4
9.55504	-5.78714E-4
9.57023	-5.79569E-4
9.58705	-5.79405E-4
9.60341	-5.78891E-4
9.62095	-5.79859E-4
9.63681	-5.78395E-4
9.65385	-5.78459E-4
9.67152	-5.79487E-4
9.68719	-5.7858E-4
9.7064	-5.77006E-4
9.71953	-5.7639E-4
9.73557	-5.77855E-4
9.75406	-5.79234E-4
9.76932	-5.78395E-4
9.78586	-5.78945E-4
9.8052	-5.79698E-4
9.82264	-5.79555E-4
9.8391	-5.79218E-4
9.85629	-5.80154E-4
9.87191	-5.79911E-4
9.88876	-5.79379E-4
9.90521	-5.78975E-4
9.92086	-5.78224E-4
9.93731	-5.78989E-4
9.95459	-5.78004E-4
9.97243	-5.79082E-4
9.98715	-5.79351E-4
10.00277	-5.78489E-4
10.01838	-5.77542E-4
10.03416	-5.78253E-4
10.0518	-5.79232E-4
10.06703	-5.78271E-4
10.08522	-5.7855E-4
10.10153	-5.79798E-4
10.1178	-5.82276E-4
10.13416	-5.80565E-4
10.15127	-5.80611E-4
10.16645	-5.79319E-4
10.18336	-5.7925E-4
10.19928	-5.79523E-4
10.21293	-5.78795E-4
10.23299	-5.79389E-4
10.25108	-5.79427E-4
10.26705	-5.77895E-4
10.28277	-5.78662E-4
10.29959	-5.79076E-4
10.31691	-5.7856E-4
10.33612	-5.80722E-4
10.35217	-5.79182E-4
10.3685	-5.78349E-4
10.38201	-5.78172E-4
10.39885	-5.78732E-4
10.41403	-5.78592E-4
10.4326	-5.7799E-4
10.45012	-5.77221E-4
10.46807	-5.78662E-4
10.48596	-5.76291E-4
10.50167	-5.76681E-4
10.51659	-5.77468E-4
10.53533	-5.77945E-4
10.54877	-5.78475E-4
10.5675	-5.77889E-4
10.58254	-5.77235E-4
10.59892	-5.76841E-4
10.61457	-5.76665E-4
10.63274	-5.77572E-4
10.64826	-5.76904E-4
10.6658	-5.78516E-4
10.68304	-5.79738E-4
10.70179	-5.78556E-4
10.71891	-5.77094E-4
10.73724	-5.78889E-4
10.75451	-5.79118E-4
10.7691	-5.78939E-4
10.78382	-5.79393E-4
10.80064	-5.79447E-4
10.81782	-5.7925E-4
10.83226	-5.78166E-4
10.84908	-5.78556E-4
10.86452	-5.7852E-4
10.88352	-5.78277E-4
10.89999	-5.78979E-4
10.91324	-5.79003E-4
10.93067	-5.78281E-4
10.94686	-5.77534E-4
10.96435	-5.78303E-4
10.98054	-5.79023E-4
10.99876	-5.78285E-4
11.01213	-5.78393E-4
11.02894	-5.7804E-4
11.048	-5.77357E-4
11.06389	-5.76564E-4
11.07886	-5.76703E-4
11.09643	-5.77303E-4
11.11444	-5.78652E-4
11.12971	-5.78756E-4
11.14646	-5.79228E-4
11.16426	-5.7861E-4
11.1812	-5.77785E-4
11.1978	-5.79168E-4
11.21481	-5.78829E-4
11.23205	-5.80158E-4
11.24875	-5.79859E-4
11.26372	-5.80796E-4
11.28005	-5.78989E-4
11.29601	-5.80316E-4
11.31322	-5.796E-4
11.33218	-5.78226E-4
11.34792	-5.78915E-4
11.36418	-5.78156E-4
11.38058	-5.79001E-4
11.39855	-5.79098E-4
11.41347	-5.78481E-4
11.43047	-5.79242E-4
11.44787	-5.79258E-4
11.46329	-5.78016E-4
11.47936	-5.79503E-4
11.49434	-5.76414E-4
11.51261	-5.77102E-4
11.52925	-5.78632E-4
11.54642	-5.79033E-4
11.56427	-5.79636E-4
11.58081	-5.78632E-4
11.59712	-5.76683E-4
11.61262	-5.77652E-4
11.62955	-5.78303E-4
11.64591	-5.78261E-4
11.66319	-5.76203E-4
11.68009	-5.77409E-4
11.69483	-5.77526E-4
11.71162	-5.78483E-4
11.72871	-5.77429E-4
11.74643	-5.77046E-4
11.76331	-5.76962E-4
11.77882	-5.7659E-4
11.79596	-5.76976E-4
11.8156	-5.77393E-4
11.82911	-5.7805E-4
11.84657	-5.7805E-4
11.86288	-5.77417E-4
11.87911	-5.7697E-4
11.89755	-5.76566E-4
11.91524	-5.77032E-4
11.93241	-5.77847E-4
11.9483	-5.78056E-4
11.9647	-5.78028E-4
11.9806	-5.77662E-4
11.99826	-5.78654E-4
12.01406	-5.77895E-4
12.02964	-5.76717E-4
12.04611	-5.77506E-4
12.06137	-5.78218E-4
12.07877	-5.77771E-4
12.09864	-5.76536E-4
12.11375	-5.75948E-4
12.13052	-5.75587E-4
12.14602	-5.76109E-4
12.16558	-5.77243E-4
12.18085	-5.77359E-4
12.1957	-5.78409E-4
12.21328	-5.76645E-4
12.23226	-5.77929E-4
12.24728	-5.77012E-4
12.26428	-5.77879E-4
12.27978	-5.78823E-4
12.29854	-5.77947E-4
12.3148	-5.76986E-4
12.33085	-5.76072E-4
12.34961	-5.76235E-4
12.36583	-5.75645E-4
12.38099	-5.76113E-4
12.3975	-5.77343E-4
12.41566	-5.76669E-4
12.43124	-5.76034E-4
12.44645	-5.7807E-4
12.46188	-5.77305E-4
12.48084	-5.7715E-4
12.49612	-5.77867E-4
12.51231	-5.76327E-4
12.52799	-5.7641E-4
12.54453	-5.78054E-4
12.56078	-5.77777E-4
12.57661	-5.75974E-4
12.59526	-5.76235E-4
12.61269	-5.75765E-4
12.63079	-5.75896E-4
12.6469	-5.76498E-4
12.6637	-5.76261E-4
12.68033	-5.77168E-4
12.69709	-5.76899E-4
12.71203	-5.75302E-4
12.72919	-5.7486E-4
12.74514	-5.75982E-4
12.76041	-5.76799E-4
12.77746	-5.7701E-4
12.79452	-5.74657E-4
12.80964	-5.76044E-4
12.8276	-5.76064E-4
12.84434	-5.75454E-4
12.86049	-5.74862E-4
12.87665	-5.74392E-4
12.89261	-5.74111E-4
12.9102	-5.74236E-4
12.92701	-5.74762E-4
12.94224	-5.74729E-4
12.9585	-5.75053E-4
12.97864	-5.75904E-4
12.99397	-5.75699E-4
13.0121	-5.76101E-4
13.02731	-5.74956E-4
13.04206	-5.74741E-4
13.06125	-5.72688E-4
13.07637	-5.73182E-4
13.09219	-5.75269E-4
13.111	-5.75591E-4
13.1272	-5.76327E-4
13.14266	-5.74888E-4
13.15678	-5.73437E-4
13.17409	-5.73683E-4
13.19162	-5.74679E-4
13.20954	-5.75259E-4
13.22576	-5.74651E-4
13.24441	-5.73914E-4
13.26126	-5.73316E-4
13.27604	-5.73294E-4
13.29161	-5.73629E-4
13.31042	-5.72794E-4
13.3265	-5.73109E-4
13.34147	-5.737E-4
13.35996	-5.73734E-4
13.3758	-5.7541E-4
13.39178	-5.75002E-4
13.40814	-5.74641E-4
13.42518	-5.75474E-4
13.44211	-5.7543E-4
13.45767	-5.73714E-4
13.47364	-5.71397E-4
13.49133	-5.72202E-4
13.50828	-5.73459E-4
13.5255	-5.75532E-4
13.54192	-5.74593E-4
13.55839	-5.74595E-4
13.57404	-5.74615E-4
13.5925	-5.74472E-4
13.6061	-5.74531E-4
13.62158	-5.74077E-4
13.63947	-5.7499E-4
13.65648	-5.74039E-4
13.67324	-5.74436E-4
13.69168	-5.7429E-4
13.70912	-5.73784E-4
13.72482	-5.72334E-4
13.74039	-5.7378E-4
13.76123	-5.74474E-4
13.77667	-5.74234E-4
13.79313	-5.75201E-4
13.80695	-5.73754E-4
13.82284	-5.74539E-4
13.84059	-5.73694E-4
13.86026	-5.73848E-4
13.87486	-5.74153E-4
13.8915	-5.72816E-4
13.90903	-5.7213E-4
13.92444	-5.72497E-4
13.94141	-5.72656E-4
13.95593	-5.72666E-4
13.97576	-5.73178E-4
13.99077	-5.73884E-4
14.0062	-5.73043E-4
14.02427	-5.72086E-4
14.03803	-5.73023E-4
14.05422	-5.72589E-4
14.07075	-5.72971E-4
14.0858	-5.72495E-4
14.10423	-5.73348E-4
14.11992	-5.73427E-4
14.13648	-5.72977E-4
14.15377	-5.72077E-4
14.17062	-5.72981E-4
14.18546	-5.7329E-4
14.20235	-5.73501E-4
14.21957	-5.74003E-4
14.2368	-5.74563E-4
14.25204	-5.73551E-4
14.26838	-5.73692E-4
14.28457	-5.72638E-4
14.30042	-5.72328E-4
14.31814	-5.73437E-4
14.33516	-5.73069E-4
14.35511	-5.7232E-4
14.36924	-5.72176E-4
14.38646	-5.71162E-4
14.40202	-5.71409E-4
14.41987	-5.71429E-4
14.43409	-5.71957E-4
14.45048	-5.71808E-4
14.4685	-5.71186E-4
14.48586	-5.70514E-4
14.50381	-5.69592E-4
14.51961	-5.70217E-4
14.53545	-5.70006E-4
14.55232	-5.70004E-4
14.56941	-5.68976E-4
14.58523	-5.70066E-4
14.60167	-5.71513E-4
14.61905	-5.72465E-4
14.63506	-5.71873E-4
14.6519	-5.71624E-4
14.66908	-5.72334E-4
14.68468	-5.72884E-4
14.70192	-5.71776E-4
14.72016	-5.70369E-4
14.73597	-5.70237E-4
14.75199	-5.69723E-4
14.76973	-5.69652E-4
14.78381	-5.71359E-4
14.80131	-5.70722E-4
14.81748	-5.71198E-4
14.83466	-5.70333E-4
14.84952	-5.70564E-4
14.8686	-5.70945E-4
14.88368	-5.72348E-4
14.90133	-5.71274E-4
14.91781	-5.6952E-4
14.93548	-5.70118E-4
14.95014	-5.69907E-4
14.96655	-5.70154E-4
14.98387	-5.70829E-4
15.00219	-5.70437E-4
15.01745	-5.7161E-4
15.03265	-5.71847E-4
15.05119	-5.70122E-4
15.06932	-5.70307E-4
15.08265	-5.69466E-4
15.09804	-5.69486E-4
15.11749	-5.702E-4
15.13439	-5.69508E-4
15.14977	-5.70664E-4
15.16582	-5.70166E-4
15.18289	-5.71911E-4
15.20011	-5.71106E-4
15.21685	-5.706E-4
15.23283	-5.7066E-4
15.25133	-5.71776E-4
15.2649	-5.71861E-4
15.2817	-5.70204E-4
15.30001	-5.70664E-4
15.31635	-5.69952E-4
15.33163	-5.71574E-4
15.34703	-5.72431E-4
15.3634	-5.72001E-4
15.38434	-5.72102E-4
15.39964	-5.71662E-4
15.41699	-5.70825E-4
15.43463	-5.71947E-4
15.45022	-5.71367E-4
15.46745	-5.7108E-4
15.48364	-5.71208E-4
15.49782	-5.6962E-4
15.51663	-5.69331E-4
15.53323	-5.68512E-4
15.54777	-5.69319E-4
15.56555	-5.68442E-4
15.58292	-5.68578E-4
15.59995	-5.71084E-4
15.61421	-5.71347E-4
15.63043	-5.71461E-4
15.64779	-5.7281E-4
15.66669	-5.71806E-4
15.68254	-5.7175E-4
15.69984	-5.69907E-4
15.71514	-5.69811E-4
15.73234	-5.67189E-4
15.74632	-5.66404E-4
15.76236	-5.67119E-4
15.78231	-5.68277E-4
15.80031	-5.67677E-4
15.81511	-5.67641E-4
15.83101	-5.6834E-4
15.84902	-5.69935E-4
15.86674	-5.68733E-4
15.88217	-5.67769E-4
15.89839	-5.66493E-4
15.91573	-5.68763E-4
15.9325	-5.69002E-4
15.94877	-5.69126E-4
15.96469	-5.70048E-4
15.98316	-5.69267E-4
15.99951	-5.67545E-4
16.01611	-5.67414E-4
16.03422	-5.66081E-4
16.05188	-5.67223E-4
16.06825	-5.67767E-4
16.085	-5.66577E-4
16.0996	-5.66436E-4
16.11709	-5.67187E-4
16.13391	-5.67749E-4
16.14858	-5.69058E-4
16.16733	-5.69092E-4
16.18543	-5.69014E-4
16.20324	-5.67791E-4
16.21962	-5.668E-4
16.23423	-5.67765E-4
16.24927	-5.68251E-4
16.26665	-5.68452E-4
16.28346	-5.6739E-4
16.29795	-5.67739E-4
16.31464	-5.67709E-4
16.32861	-5.6904E-4
16.34714	-5.69171E-4
16.36402	-5.69217E-4
16.37982	-5.69295E-4
16.39721	-5.67302E-4
16.41443	-5.67908E-4
16.43206	-5.67942E-4
16.44844	-5.66812E-4
16.46493	-5.66884E-4
16.47965	-5.65872E-4
16.49838	-5.65778E-4
16.51511	-5.6685E-4
16.5307	-5.66946E-4
16.54872	-5.66463E-4
16.56377	-5.68159E-4
16.58154	-5.68821E-4
16.59841	-5.69763E-4
16.61574	-5.69305E-4
16.63081	-5.67167E-4
16.64797	-5.66748E-4
16.66213	-5.68611E-4
16.68088	-5.67721E-4
16.69828	-5.65894E-4
16.71368	-5.64435E-4
16.72916	-5.64473E-4
16.74591	-5.63518E-4
16.76227	-5.64411E-4
16.78126	-5.66531E-4
16.79663	-5.668E-4
16.81228	-5.66625E-4
16.82977	-5.66362E-4
16.84655	-5.65961E-4
16.86104	-5.65475E-4
16.87857	-5.65162E-4
16.89618	-5.64246E-4
16.91294	-5.62331E-4
16.92883	-5.62219E-4
16.94474	-5.63979E-4
16.96316	-5.6527E-4
16.9798	-5.64728E-4
16.99674	-5.64955E-4
17.01416	-5.64116E-4
17.03083	-5.64188E-4
17.0484	-5.64893E-4
17.06495	-5.65397E-4
17.0806	-5.66031E-4
17.09793	-5.65413E-4
17.11379	-5.6633E-4
17.12963	-5.66469E-4
17.14714	-5.65489E-4
17.16327	-5.67737E-4
17.18242	-5.69749E-4
17.19854	-5.68946E-4
17.21493	-5.6639E-4
17.23153	-5.65176E-4
17.24583	-5.65156E-4
17.2619	-5.65013E-4
17.27957	-5.66625E-4
17.29547	-5.67247E-4
17.31306	-5.65957E-4
17.32964	-5.6466E-4
17.34484	-5.65433E-4
17.36126	-5.65591E-4
17.37976	-5.66165E-4
17.39704	-5.64294E-4
17.41092	-5.64212E-4
17.42626	-5.66824E-4
17.44329	-5.67169E-4
17.46091	-5.6519E-4
17.48094	-5.6418E-4
17.49796	-5.66222E-4
17.51185	-5.65533E-4
17.52889	-5.64961E-4
17.54544	-5.6637E-4
17.56176	-5.63243E-4
17.57866	-5.65376E-4
17.59662	-5.64387E-4
17.61364	-5.62953E-4
17.62926	-5.62128E-4
17.64465	-5.59354E-4
17.66301	-5.59627E-4
17.67842	-5.61536E-4
17.69438	-5.62369E-4
17.71208	-5.59994E-4
17.7306	-5.59615E-4
17.74611	-5.60071E-4
17.76093	-5.58928E-4
17.77786	-5.58376E-4
17.79405	-5.59254E-4
17.81072	-5.58517E-4
17.82727	-5.57897E-4
17.8434	-5.57764E-4
17.86083	-5.58479E-4
17.87689	-5.58147E-4
17.8933	-5.57425E-4
17.90799	-5.58017E-4
17.92588	-5.5731E-4
17.94093	-5.57363E-4
17.95985	-5.5824E-4
17.97346	-5.57361E-4
17.99097	-5.57756E-4
18.00848	-5.55682E-4
18.02601	-5.55963E-4
18.04073	-5.54235E-4
18.0603	-5.5572E-4
18.07594	-5.55745E-4
18.09037	-5.56134E-4
18.10654	-5.57102E-4
18.1245	-5.54982E-4
18.14179	-5.54484E-4
18.15822	-5.53888E-4
18.17481	-5.5452E-4
18.19307	-5.54418E-4
18.20952	-5.55401E-4
18.22471	-5.55281E-4
18.24195	-5.556E-4
18.25731	-5.55259E-4
18.27406	-5.54512E-4
18.29099	-5.5451E-4
18.30843	-5.55722E-4
18.32581	-5.55861E-4
18.34111	-5.55174E-4
18.35709	-5.55455E-4
18.37455	-5.55295E-4
18.3911	-5.54857E-4
18.40697	-5.54116E-4
18.42308	-5.5346E-4
18.4414	-5.54871E-4
18.45798	-5.54383E-4
18.47445	-5.52703E-4
18.49085	-5.54171E-4
18.50927	-5.53922E-4
18.52489	-5.53671E-4
18.53822	-5.53976E-4
18.55724	-5.53821E-4
18.57452	-5.54363E-4
18.59148	-5.5339E-4
18.60482	-5.52677E-4
18.62492	-5.51982E-4
18.64121	-5.52173E-4
18.65625	-5.53651E-4
18.67324	-5.55518E-4
18.68927	-5.5442E-4
18.7083	-5.53639E-4
18.72441	-5.53243E-4
18.73814	-5.54106E-4
18.75434	-5.52089E-4
18.77476	-5.51948E-4
18.78897	-5.53657E-4
18.80619	-5.53336E-4
18.82146	-5.53974E-4
18.83967	-5.53665E-4
18.85734	-5.53167E-4
18.87408	-5.51862E-4
18.89001	-5.50433E-4
18.906	-5.49545E-4
18.92432	-5.49327E-4
18.94086	-5.49497E-4
18.9586	-5.48853E-4
18.97546	-5.47345E-4
18.9923	-5.48277E-4
19.0068	-5.48092E-4
19.02463	-5.48871E-4
19.04087	-5.47961E-4
19.05741	-5.47104E-4
19.07279	-5.47572E-4
19.08775	-5.48287E-4
19.10736	-5.47939E-4
19.1248	-5.46339E-4
19.13888	-5.46215E-4
19.15536	-5.45759E-4
19.17141	-5.44207E-4
19.1873	-5.43808E-4
19.20728	-5.4426E-4
19.22258	-5.45308E-4
19.23742	-5.46851E-4
19.25575	-5.46556E-4
19.2733	-5.45593E-4
19.28734	-5.44693E-4
19.30274	-5.45795E-4
19.31933	-5.46273E-4
19.33679	-5.45119E-4
19.35406	-5.45651E-4
19.37074	-5.45599E-4
19.38851	-5.46454E-4
19.40621	-5.46633E-4
19.4233	-5.47181E-4
19.43752	-5.47839E-4
19.45467	-5.47164E-4
19.47035	-5.47674E-4
19.4858	-5.48064E-4
19.50281	-5.48226E-4
19.51912	-5.49044E-4
19.53593	-5.51021E-4
19.55164	-5.5028E-4
19.56838	-5.51701E-4
19.5853	-5.52759E-4
19.60319	-5.50738E-4
19.61997	-5.49963E-4
19.63526	-5.5127E-4
19.6532	-5.50772E-4
19.66997	-5.5128E-4
19.68765	-5.50993E-4
19.7029	-5.50039E-4
19.71844	-5.48315E-4
19.73722	-5.49758E-4
19.75315	-5.48843E-4
19.76835	-5.47373E-4
19.78693	-5.48092E-4
19.8021	-5.47229E-4
19.81989	-5.46317E-4
19.83665	-5.44537E-4
19.85225	-5.4275E-4
19.87033	-5.428E-4
19.8882	-5.43033E-4
19.90277	-5.4166E-4
19.92185	-5.41242E-4
19.93918	-5.42792E-4
19.95471	-5.42262E-4
19.96987	-5.42274E-4
19.98953	-5.40317E-4
20.00537	-5.39444E-4
20.02152	-5.37649E-4
20.03771	-5.37264E-4
20.055	-5.3801E-4
20.0715	-5.37693E-4
20.08756	-5.37733E-4
20.10504	-5.36525E-4
20.12176	-5.35019E-4
20.13769	-5.33156E-4
20.15374	-5.33118E-4
20.17212	-5.35324E-4
20.18945	-5.34614E-4
20.20466	-5.33829E-4
20.21936	-5.3412E-4
20.2374	-5.33261E-4
20.25648	-5.32963E-4
20.2729	-5.33257E-4
20.28751	-5.31755E-4
20.30535	-5.32271E-4
20.31824	-5.33355E-4
20.33517	-5.32203E-4
20.35322	-5.31321E-4
20.36957	-5.31002E-4
20.3863	-5.32008E-4
20.40363	-5.31616E-4
20.42096	-5.31012E-4
20.43628	-5.29691E-4
20.45479	-5.29822E-4
20.47152	-5.29631E-4
20.48731	-5.31109E-4
20.50418	-5.30936E-4
20.5216	-5.29464E-4
20.53643	-5.28192E-4
20.55326	-5.30308E-4
20.57018	-5.29256E-4
20.58649	-5.28692E-4
20.60388	-5.27961E-4
20.62115	-5.28154E-4
20.63646	-5.26778E-4
20.65204	-5.25853E-4
20.67127	-5.26277E-4
20.68819	-5.25753E-4
20.70261	-5.2563E-4
20.72084	-5.25203E-4
20.73669	-5.25797E-4
20.75335	-5.26507E-4
20.77016	-5.26291E-4
20.78675	-5.2613E-4
20.80474	-5.25044E-4
20.81895	-5.24195E-4
20.83429	-5.24249E-4
20.85244	-5.25052E-4
20.87008	-5.256E-4
20.88846	-5.26461E-4
20.90471	-5.26628E-4
20.92099	-5.26104E-4
20.93885	-5.24743E-4
20.95367	-5.25229E-4
20.968	-5.24903E-4
20.98592	-5.25207E-4
21.00212	-5.2495E-4
21.02033	-5.25445E-4
21.03825	-5.24118E-4
21.05487	-5.24741E-4
21.06873	-5.2453E-4
21.08563	-5.22806E-4
21.10364	-5.23024E-4
21.1189	-5.22256E-4
21.1359	-5.2023E-4
21.15178	-5.19337E-4
21.16798	-5.18333E-4
21.18507	-5.16227E-4
21.20094	-5.16239E-4
21.2161	-5.14055E-4
21.23515	-5.14159E-4
21.25181	-5.1216E-4
21.26848	-5.1114E-4
21.28401	-5.10034E-4
21.30139	-5.09305E-4
21.31807	-5.07175E-4
21.33303	-5.07111E-4
21.35133	-5.06246E-4
21.36736	-5.05587E-4
21.38522	-5.06232E-4
21.39972	-5.04774E-4
21.4163	-5.04845E-4
21.43173	-5.03799E-4
21.44956	-5.03058E-4
21.46809	-5.0373E-4
21.48431	-5.04557E-4
21.49988	-5.01582E-4
21.5158	-5.01635E-4
21.53371	-5.00328E-4
21.5492	-5.00544E-4
21.5642	-5.00006E-4
21.58181	-4.99529E-4
21.59736	-5.00988E-4
21.61525	-5.0149E-4
21.63385	-5.00253E-4
21.64914	-5.00432E-4
21.66697	-4.9991E-4
21.68518	-4.98346E-4
21.7039	-4.96696E-4
21.71815	-4.95889E-4
21.73443	-4.95961E-4
21.74996	-4.96122E-4
21.76681	-4.97144E-4
21.78185	-4.9837E-4
21.79692	-4.95586E-4
21.81393	-4.94518E-4
21.8296	-4.94127E-4
21.84569	-4.94273E-4
21.86423	-4.93645E-4
21.8821	-4.94048E-4
21.89743	-4.95739E-4
21.91424	-4.94408E-4
21.93233	-4.92225E-4
21.94821	-4.92227E-4
21.96579	-4.91531E-4
21.98142	-4.90917E-4
21.99596	-4.90736E-4
22.01353	-4.8965E-4
22.03228	-4.8769E-4
22.04637	-4.8533E-4
22.06455	-4.83975E-4
22.08012	-4.83469E-4
22.09655	-4.83091E-4
22.11503	-4.81895E-4
22.13003	-4.81666E-4
22.14615	-4.81202E-4
22.16405	-4.80249E-4
22.17836	-4.78815E-4
22.1957	-4.78898E-4
22.21266	-4.79699E-4
22.23093	-4.78568E-4
22.24587	-4.77292E-4
22.26259	-4.7512E-4
22.27973	-4.7429E-4
