temp	cp
12.40211	-5.93615E-4
12.41818	-5.94082E-4
12.4326	-5.94908E-4
12.45214	-5.95319E-4
12.4677	-5.9352E-4
12.4835	-5.94871E-4
12.49865	-5.93834E-4
12.51792	-5.94339E-4
12.53461	-5.94632E-4
12.55082	-5.9245E-4
12.56789	-5.92053E-4
12.58557	-5.91772E-4
12.60287	-5.92214E-4
12.61934	-5.93031E-4
12.63537	-5.90889E-4
12.65263	-5.9061E-4
12.66957	-5.90252E-4
12.68482	-5.91119E-4
12.70086	-5.91981E-4
12.71792	-5.92848E-4
12.735	-5.91906E-4
12.75099	-5.93488E-4
12.76793	-5.93747E-4
12.78446	-5.92673E-4
12.80043	-5.90927E-4
12.81768	-5.91332E-4
12.8341	-5.92107E-4
12.84781	-5.92344E-4
12.8642	-5.91415E-4
12.88085	-5.91328E-4
12.89984	-5.90176E-4
12.91645	-5.91953E-4
12.93222	-5.92133E-4
12.94837	-5.9221E-4
12.96456	-5.91589E-4
12.98203	-5.90869E-4
12.99921	-5.89363E-4
13.01574	-5.90808E-4
13.03194	-5.9114E-4
13.0505	-5.91455E-4
13.06906	-5.91505E-4
13.08465	-5.91103E-4
13.1004	-5.91545E-4
13.11885	-5.89967E-4
13.1362	-5.89969E-4
13.1539	-5.90349E-4
13.17016	-5.89965E-4
13.18741	-5.91665E-4
13.20188	-5.91802E-4
13.21948	-5.91146E-4
13.23601	-5.91312E-4
13.25226	-5.89913E-4
13.26732	-5.89293E-4
13.28526	-5.89343E-4
13.30228	-5.88456E-4
13.3188	-5.8908E-4
13.33491	-5.91698E-4
13.35214	-5.92438E-4
13.36698	-5.91003E-4
13.38505	-5.91635E-4
13.40216	-5.91798E-4
13.41763	-5.92157E-4
13.4325	-5.90505E-4
13.45063	-5.89766E-4
13.46617	-5.89905E-4
13.48203	-5.90144E-4
13.49851	-5.89688E-4
13.51433	-5.8959E-4
13.53042	-5.90489E-4
13.54831	-5.90373E-4
13.56432	-5.89086E-4
13.58052	-5.89106E-4
13.59821	-5.88702E-4
13.61619	-5.90732E-4
13.63414	-5.90381E-4
13.6499	-5.89654E-4
13.66458	-5.89742E-4
13.68308	-5.88504E-4
13.70044	-5.90403E-4
13.7156	-5.90248E-4
13.73164	-5.89568E-4
13.74791	-5.88725E-4
13.76502	-5.90096E-4
13.77972	-5.8953E-4
13.79569	-5.88411E-4
13.81419	-5.88291E-4
13.83278	-5.88444E-4
13.84848	-5.89273E-4
13.8643	-5.88853E-4
13.87836	-5.88737E-4
13.89722	-5.88335E-4
13.91214	-5.88729E-4
13.92925	-5.88158E-4
13.94622	-5.87633E-4
13.96309	-5.8847E-4
13.98122	-5.89166E-4
13.99652	-5.88138E-4
14.0107	-5.89226E-4
14.0261	-5.89768E-4
14.0425	-5.88943E-4
14.05748	-5.87629E-4
14.07262	-5.86579E-4
14.09014	-5.87022E-4
14.1077	-5.85858E-4
14.12671	-5.85067E-4
14.14079	-5.84712E-4
14.15799	-5.85167E-4
14.17738	-5.86314E-4
14.19064	-5.87207E-4
14.20817	-5.88086E-4
14.22471	-5.87843E-4
14.24394	-5.86765E-4
14.25976	-5.85992E-4
14.278	-5.85667E-4
14.29268	-5.85729E-4
14.30992	-5.85191E-4
14.32813	-5.84838E-4
14.34132	-5.85466E-4
14.35922	-5.84943E-4
14.37634	-5.84862E-4
14.39355	-5.85481E-4
14.41034	-5.86E-4
14.42671	-5.86522E-4
14.4431	-5.85258E-4
14.45908	-5.84539E-4
14.47505	-5.83798E-4
14.49131	-5.85707E-4
14.50844	-5.86783E-4
14.52546	-5.84836E-4
14.54035	-5.85513E-4
14.55653	-5.86039E-4
14.57363	-5.8699E-4
14.5934	-5.85551E-4
14.60826	-5.85547E-4
14.62307	-5.86075E-4
14.64129	-5.84152E-4
14.6586	-5.831E-4
14.67511	-5.82963E-4
14.69036	-5.83343E-4
14.70695	-5.82574E-4
14.72471	-5.82074E-4
14.74095	-5.82138E-4
14.7582	-5.82542E-4
14.77479	-5.83098E-4
14.7915	-5.81963E-4
14.80746	-5.81442E-4
14.82388	-5.79846E-4
14.84277	-5.80438E-4
14.8589	-5.80988E-4
14.87408	-5.80767E-4
14.88969	-5.81052E-4
14.90674	-5.8168E-4
14.92391	-5.83409E-4
14.93999	-5.83284E-4
14.95657	-5.83738E-4
14.97365	-5.83832E-4
14.98915	-5.83228E-4
15.0064	-5.82092E-4
15.02242	-5.80608E-4
15.03782	-5.80299E-4
15.05547	-5.80819E-4
15.07382	-5.81556E-4
15.09	-5.8114E-4
15.10736	-5.8168E-4
15.12564	-5.81142E-4
15.13984	-5.81434E-4
15.15666	-5.82188E-4
15.1735	-5.80325E-4
15.19063	-5.80044E-4
15.20571	-5.80669E-4
15.22264	-5.81454E-4
15.23874	-5.81582E-4
15.25646	-5.81114E-4
15.27376	-5.80247E-4
15.28987	-5.80319E-4
15.3052	-5.80325E-4
15.32175	-5.79836E-4
15.33744	-5.81249E-4
15.35655	-5.80337E-4
15.37351	-5.8041E-4
15.38881	-5.79171E-4
15.40626	-5.80438E-4
15.4215	-5.79117E-4
15.44014	-5.7889E-4
15.45663	-5.7931E-4
15.47126	-5.79458E-4
15.48788	-5.79442E-4
15.50342	-5.79944E-4
15.51967	-5.79962E-4
15.53803	-5.79988E-4
15.55528	-5.80121E-4
15.57348	-5.7944E-4
15.59009	-5.78505E-4
15.6072	-5.78081E-4
15.62139	-5.78382E-4
15.63733	-5.79508E-4
15.65482	-5.79713E-4
15.67102	-5.78503E-4
15.68967	-5.7828E-4
15.7033	-5.79396E-4
15.72245	-5.78035E-4
15.7356	-5.76909E-4
15.75563	-5.7772E-4
15.77288	-5.78535E-4
15.79024	-5.78571E-4
15.80825	-5.78605E-4
15.82245	-5.7896E-4
15.83846	-5.79452E-4
15.85588	-5.79177E-4
15.87243	-5.78019E-4
15.88922	-5.76692E-4
15.90335	-5.75909E-4
15.92231	-5.75524E-4
15.94118	-5.75457E-4
15.95412	-5.76335E-4
15.97163	-5.76152E-4
15.98669	-5.76555E-4
16.0076	-5.75311E-4
16.0245	-5.75437E-4
16.04297	-5.74815E-4
16.05859	-5.73749E-4
16.07271	-5.74727E-4
16.0909	-5.7604E-4
16.10739	-5.7621E-4
16.12268	-5.76329E-4
16.14059	-5.76357E-4
16.15612	-5.76417E-4
16.17068	-5.75176E-4
16.18783	-5.75538E-4
16.20582	-5.76144E-4
16.22326	-5.77282E-4
16.24031	-5.77017E-4
16.25603	-5.76586E-4
16.27191	-5.7617E-4
16.29083	-5.75995E-4
16.30569	-5.75594E-4
16.32116	-5.75724E-4
16.33844	-5.76302E-4
16.35506	-5.7617E-4
16.37305	-5.75748E-4
16.38969	-5.7509E-4
16.40497	-5.74731E-4
16.42231	-5.73948E-4
16.43936	-5.7614E-4
16.45476	-5.74373E-4
16.47249	-5.74901E-4
16.48835	-5.70027E-4
16.50776	-5.72553E-4
16.52285	-5.76567E-4
16.53803	-5.78328E-4
16.55354	-5.75355E-4
16.57328	-5.79073E-4
16.59032	-5.75449E-4
16.60493	-5.7455E-4
16.62252	-5.76561E-4
16.63723	-5.77521E-4
16.65401	-5.72147E-4
16.67192	-5.75208E-4
16.6861	-5.76865E-4
16.70354	-5.72824E-4
16.71932	-5.74546E-4
16.73557	-5.72388E-4
16.75379	-5.75449E-4
16.77081	-5.7572E-4
16.78828	-5.73153E-4
16.80453	-5.73273E-4
16.81911	-5.72514E-4
16.83554	-5.6908E-4
16.85325	-5.67869E-4
16.87036	-5.71368E-4
16.88779	-5.75261E-4
16.90425	-5.75534E-4
16.92062	-5.74664E-4
16.93721	-5.74213E-4
16.95297	-5.74275E-4
16.97108	-5.72797E-4
16.98562	-5.68415E-4
17.0026	-5.70762E-4
17.02048	-5.73884E-4
17.03736	-5.70035E-4
17.05393	-5.73606E-4
17.0703	-5.75646E-4
17.08491	-5.70521E-4
17.10237	-5.68407E-4
17.11869	-5.67875E-4
17.13672	-5.72436E-4
17.1532	-5.72587E-4
17.16961	-5.6749E-4
17.18785	-5.71832E-4
17.20326	-5.73958E-4
17.22054	-5.69746E-4
17.23502	-5.69495E-4
17.25182	-5.69736E-4
17.26918	-5.68401E-4
17.28679	-5.71198E-4
17.3039	-5.71059E-4
17.32039	-5.69433E-4
17.33512	-5.71495E-4
17.3529	-5.71101E-4
17.36976	-5.68437E-4
17.38621	-5.69861E-4
17.40122	-5.68259E-4
17.41712	-5.67789E-4
17.43257	-5.67098E-4
17.4517	-5.6714E-4
17.46858	-5.67871E-4
17.48442	-5.68144E-4
17.49916	-5.68068E-4
17.51578	-5.6761E-4
17.53338	-5.67068E-4
17.54828	-5.65934E-4
17.56522	-5.65213E-4
17.58256	-5.6427E-4
17.60014	-5.64904E-4
17.61607	-5.64816E-4
17.63176	-5.64681E-4
17.64932	-5.63635E-4
17.66574	-5.64511E-4
17.68333	-5.65318E-4
17.69868	-5.64163E-4
17.71489	-5.64732E-4
17.73119	-5.65201E-4
17.74712	-5.65599E-4
17.7649	-5.63929E-4
17.78061	-5.6391E-4
17.80038	-5.6386E-4
17.81579	-5.62686E-4
17.83298	-5.60634E-4
17.84905	-5.59321E-4
17.86561	-5.58292E-4
17.88116	-5.60094E-4
17.89685	-5.58575E-4
17.9127	-5.59785E-4
17.93211	-5.59948E-4
17.94812	-5.58547E-4
17.96517	-5.57511E-4
17.9813	-5.58035E-4
17.99728	-5.57974E-4
18.01688	-5.56826E-4
18.03338	-5.55706E-4
18.04828	-5.56573E-4
18.06449	-5.57258E-4
18.08066	-5.56477E-4
18.09662	-5.55995E-4
18.112	-5.56832E-4
18.1291	-5.56573E-4
18.14756	-5.54869E-4
18.16324	-5.55578E-4
18.17878	-5.55895E-4
18.19739	-5.56158E-4
18.21558	-5.5617E-4
18.23124	-5.54769E-4
18.24709	-5.53076E-4
18.26521	-5.54303E-4
18.28048	-5.52326E-4
18.29645	-5.52384E-4
18.31306	-5.51794E-4
18.33184	-5.51786E-4
18.34721	-5.5128E-4
18.36155	-5.51229E-4
18.37915	-5.50993E-4
18.39554	-5.50447E-4
18.41198	-5.49794E-4
18.42951	-5.49814E-4
18.44761	-5.49756E-4
18.46589	-5.48471E-4
18.48143	-5.49646E-4
18.49685	-5.50653E-4
18.51304	-5.5077E-4
18.528	-5.50234E-4
18.54724	-5.47859E-4
18.5627	-5.47604E-4
18.57907	-5.4609E-4
18.59719	-5.46028E-4
18.61289	-5.4536E-4
18.62914	-5.45645E-4
18.64782	-5.45143E-4
18.66443	-5.45119E-4
18.68142	-5.44017E-4
18.69509	-5.43928E-4
18.71143	-5.42102E-4
18.72857	-5.41957E-4
18.74528	-5.41355E-4
18.76287	-5.42236E-4
18.77921	-5.41134E-4
18.79508	-5.41985E-4
18.81131	-5.41656E-4
18.82717	-5.39448E-4
18.84335	-5.39385E-4
18.86057	-5.39496E-4
18.87867	-5.38928E-4
18.89692	-5.3948E-4
18.91427	-5.38157E-4
18.9292	-5.35754E-4
18.94797	-5.34062E-4
18.96288	-5.35108E-4
18.9804	-5.34568E-4
18.99669	-5.33453E-4
19.01272	-5.33435E-4
19.02991	-5.33572E-4
19.04451	-5.34307E-4
19.06155	-5.33066E-4
19.07827	-5.32952E-4
19.09587	-5.32879E-4
19.11291	-5.32962E-4
19.12819	-5.32849E-4
19.146	-5.31077E-4
19.16185	-5.30248E-4
19.17779	-5.29513E-4
19.19347	-5.28585E-4
19.20974	-5.29218E-4
19.2262	-5.28824E-4
19.24319	-5.26548E-4
19.25976	-5.26191E-4
19.27772	-5.2486E-4
19.2946	-5.23729E-4
19.312	-5.23934E-4
19.32785	-5.22864E-4
19.34561	-5.22386E-4
19.36072	-5.22079E-4
19.37968	-5.20152E-4
19.39561	-5.18881E-4
19.41171	-5.18317E-4
19.42833	-5.16938E-4
19.44551	-5.16075E-4
19.4621	-5.14712E-4
19.47634	-5.15684E-4
19.49406	-5.17207E-4
19.51118	-5.14754E-4
19.52864	-5.12925E-4
19.54655	-5.12175E-4
19.56317	-5.12088E-4
19.577	-5.11506E-4
19.59614	-5.11767E-4
19.61124	-5.09896E-4
19.62869	-5.09946E-4
19.64318	-5.08716E-4
19.65988	-5.06736E-4
19.67765	-5.05411E-4
19.69264	-5.05664E-4
19.71071	-5.05576E-4
19.72645	-5.04418E-4
19.74218	-5.02531E-4
19.76069	-5.01794E-4
19.77732	-5.00901E-4
19.79379	-5.01555E-4
19.8109	-4.99726E-4
19.82758	-4.98179E-4
19.84398	-4.96824E-4
19.86187	-4.97715E-4
19.87761	-4.96651E-4
19.89283	-4.95762E-4
19.90974	-4.95699E-4
19.92882	-4.94549E-4
19.94422	-4.9466E-4
19.96073	-4.93836E-4
19.9759	-4.92184E-4
19.99127	-4.9093E-4
20.01187	-4.89749E-4
20.0284	-4.89115E-4
20.04246	-4.87959E-4
20.05919	-4.85536E-4
20.078	-4.85578E-4
20.09399	-4.8413E-4
20.11092	-4.83352E-4
20.12734	-4.81463E-4
20.1414	-4.82129E-4
20.15946	-4.81093E-4
20.1776	-4.78771E-4
20.19274	-4.78166E-4
20.2082	-4.78544E-4
20.2259	-4.77295E-4
20.24209	-4.75727E-4
20.25878	-4.74059E-4
20.27446	-4.73186E-4
20.2936	-4.72278E-4
20.30996	-4.71124E-4
20.32787	-4.70036E-4
20.34117	-4.70139E-4
20.36064	-4.68593E-4
20.37694	-4.66501E-4
20.3934	-4.64014E-4
20.40888	-4.63524E-4
20.42398	-4.63255E-4
20.44249	-4.62127E-4
20.45892	-4.6132E-4
20.4743	-4.59702E-4
20.49248	-4.59198E-4
20.51079	-4.56956E-4
20.52416	-4.55777E-4
20.53888	-4.55053E-4
20.55658	-4.52722E-4
20.57245	-4.5103E-4
20.59201	-4.50269E-4
20.60921	-4.49279E-4
20.62838	-4.48649E-4
20.64074	-4.47346E-4
20.65756	-4.44933E-4
20.67646	-4.43237E-4
20.69289	-4.42687E-4
20.70981	-4.42167E-4
20.72482	-4.40061E-4
20.7412	-4.39499E-4
20.75747	-4.37702E-4
20.77387	-4.35416E-4
20.78996	-4.33605E-4
20.80683	-4.33822E-4
20.82352	-4.30783E-4
20.84121	-4.31318E-4
20.8586	-4.28612E-4
20.8724	-4.2569E-4
20.88911	-4.25248E-4
20.90754	-4.23072E-4
20.92301	-4.21209E-4
20.94041	-4.20814E-4
20.95762	-4.18635E-4
20.97341	-4.18868E-4
20.98867	-4.18115E-4
21.00734	-4.16265E-4
21.02365	-4.15054E-4
21.04121	-4.14416E-4
21.05693	-4.1353E-4
21.07369	-4.12874E-4
21.08903	-4.09975E-4
21.10592	-4.08494E-4
21.12472	-4.07536E-4
21.13896	-4.06354E-4
21.15684	-4.05364E-4
21.17178	-4.02885E-4
21.1894	-4.02156E-4
21.20714	-3.99627E-4
21.22519	-3.97758E-4
21.24067	-3.95536E-4
21.25641	-3.94436E-4
21.27192	-3.94052E-4
21.28982	-3.91603E-4
21.30543	-3.90796E-4
21.32266	-3.90449E-4
21.33891	-3.88584E-4
21.35391	-3.8706E-4
21.37023	-3.86004E-4
21.38788	-3.84292E-4
21.4026	-3.82694E-4
21.42073	-3.82124E-4
21.43648	-3.80209E-4
21.45329	-3.78874E-4
21.47089	-3.77956E-4
21.48559	-3.76746E-4
21.50014	-3.75491E-4
21.51792	-3.73416E-4
21.53585	-3.72635E-4
21.55307	-3.71366E-4
21.56888	-3.70814E-4
21.58445	-3.69246E-4
21.60022	-3.68471E-4
21.61722	-3.66432E-4
21.63749	-3.64519E-4
21.65227	-3.63234E-4
21.66764	-3.59972E-4
21.68578	-3.58161E-4
21.70208	-3.56007E-4
21.71922	-3.54305E-4
21.73761	-3.53054E-4
21.75274	-3.52297E-4
21.76995	-3.51458E-4
21.78452	-3.50766E-4
21.80219	-3.48535E-4
21.81807	-3.47361E-4
21.83499	-3.45665E-4
21.85243	-3.43818E-4
21.86904	-3.41808E-4
21.88462	-3.40777E-4
21.90159	-3.39891E-4
21.9194	-3.38299E-4
21.93684	-3.37589E-4
21.9535	-3.35019E-4
21.97079	-3.32809E-4
21.9878	-3.32048E-4
22.00378	-3.31219E-4
22.01845	-3.28808E-4
22.03567	-3.29021E-4
22.05188	-3.29352E-4
22.06733	-3.28999E-4
22.08433	-3.27913E-4
22.10279	-3.26369E-4
22.11945	-3.26833E-4
22.13677	-3.24093E-4
22.15163	-3.22382E-4
22.16767	-3.20465E-4
22.18669	-3.1915E-4
22.20427	-3.1864E-4
22.2205	-3.17416E-4
22.23474	-3.15615E-4
22.25263	-3.14381E-4
22.26784	-3.153E-4
