temp	cp
10.84428	-5.99438E-4
10.86086	-5.98665E-4
10.88017	-5.98965E-4
10.89673	-5.99187E-4
10.91267	-5.99474E-4
10.9294	-6.00055E-4
10.94523	-5.98463E-4
10.96223	-5.97509E-4
10.97912	-5.97194E-4
10.99607	-5.96076E-4
11.01218	-5.97495E-4
11.02898	-5.98892E-4
11.04265	-5.97148E-4
11.05965	-5.96146E-4
11.0771	-5.98168E-4
11.09385	-5.96975E-4
11.11156	-5.96516E-4
11.12929	-5.95277E-4
11.14431	-5.95054E-4
11.15972	-5.93378E-4
11.17693	-5.94398E-4
11.19466	-5.95303E-4
11.21065	-5.94605E-4
11.22683	-5.94864E-4
11.24481	-5.93276E-4
11.26211	-5.91929E-4
11.27613	-5.9167E-4
11.29475	-5.91818E-4
11.3111	-5.9056E-4
11.3288	-5.89693E-4
11.34554	-5.9005E-4
11.36072	-5.90536E-4
11.37715	-5.89757E-4
11.39663	-5.89673E-4
11.41152	-5.88581E-4
11.42796	-5.89207E-4
11.44438	-5.88695E-4
11.46168	-5.88771E-4
11.48014	-5.88259E-4
11.49593	-5.87015E-4
11.51184	-5.8614E-4
11.52554	-5.86463E-4
11.54443	-5.86288E-4
11.56184	-5.84737E-4
11.57719	-5.84867E-4
11.59442	-5.8399E-4
11.61121	-5.82593E-4
11.62728	-5.82757E-4
11.64402	-5.81714E-4
11.66058	-5.81266E-4
11.67612	-5.81726E-4
11.69186	-5.82033E-4
11.70766	-5.82761E-4
11.72572	-5.81527E-4
11.74394	-5.80907E-4
11.76092	-5.78859E-4
11.77759	-5.8021E-4
11.79131	-5.78141E-4
11.81105	-5.77303E-4
11.8267	-5.78885E-4
11.8433	-5.78809E-4
11.85953	-5.78494E-4
11.87632	-5.77237E-4
11.8937	-5.7592E-4
11.91074	-5.75764E-4
11.92663	-5.7482E-4
11.94369	-5.74766E-4
11.95919	-5.74307E-4
11.975	-5.7299E-4
11.99388	-5.7149E-4
12.0088	-5.71882E-4
12.02496	-5.71952E-4
12.04324	-5.7242E-4
12.05793	-5.70677E-4
12.07416	-5.69489E-4
12.09326	-5.68248E-4
12.10985	-5.66283E-4
12.12705	-5.65809E-4
12.14635	-5.66735E-4
12.16296	-5.676E-4
12.17717	-5.67411E-4
12.19488	-5.66462E-4
12.21082	-5.65663E-4
12.2265	-5.66209E-4
12.24452	-5.65547E-4
12.26043	-5.65625E-4
12.27783	-5.64523E-4
12.2956	-5.63467E-4
12.31172	-5.63373E-4
12.32956	-5.61696E-4
12.34343	-5.60763E-4
12.36019	-5.60044E-4
12.375	-5.59382E-4
12.39222	-5.58784E-4
12.41137	-5.59984E-4
12.42735	-5.59143E-4
12.44194	-5.58483E-4
12.46019	-5.57818E-4
12.47689	-5.56469E-4
12.49389	-5.55681E-4
12.51238	-5.54771E-4
12.52925	-5.54261E-4
12.54184	-5.52772E-4
12.56016	-5.51295E-4
12.5789	-5.50118E-4
12.59367	-5.50199E-4
12.61084	-5.50618E-4
12.6249	-5.49879E-4
12.64322	-5.47452E-4
12.65828	-5.4576E-4
12.67729	-5.45116E-4
12.69205	-5.43552E-4
12.70708	-5.45383E-4
12.72528	-5.4394E-4
12.74389	-5.43089E-4
12.76056	-5.42649E-4
12.77761	-5.41033E-4
12.79138	-5.4028E-4
12.80798	-5.37882E-4
12.82597	-5.38116E-4
12.84227	-5.36844E-4
12.85948	-5.33664E-4
12.87438	-5.32476E-4
12.89007	-5.32024E-4
12.90672	-5.304E-4
12.9249	-5.29128E-4
12.94303	-5.30202E-4
12.95903	-5.29216E-4
12.97385	-5.27969E-4
12.99144	-5.2767E-4
13.00697	-5.25968E-4
13.02505	-5.24705E-4
13.04274	-5.23332E-4
13.05829	-5.23905E-4
13.07541	-5.22644E-4
13.09554	-5.21347E-4
13.10948	-5.1946E-4
13.12557	-5.18433E-4
13.14457	-5.17624E-4
13.1603	-5.16578E-4
13.17578	-5.14635E-4
13.19246	-5.13784E-4
13.20963	-5.12641E-4
13.22702	-5.10301E-4
13.24407	-5.09448E-4
13.26064	-5.07906E-4
13.27599	-5.06421E-4
13.29294	-5.05012E-4
13.30894	-5.0509E-4
13.32546	-5.03685E-4
13.34016	-5.00824E-4
13.35921	-4.99776E-4
13.37796	-4.97835E-4
13.39213	-4.97057E-4
13.40795	-4.96484E-4
13.42447	-4.93361E-4
13.44026	-4.92219E-4
13.4587	-4.89951E-4
13.4736	-4.90051E-4
13.49113	-4.88403E-4
13.50857	-4.85821E-4
13.52524	-4.84848E-4
13.53987	-4.82566E-4
13.55581	-4.8166E-4
13.57433	-4.80586E-4
13.59109	-4.78023E-4
13.60856	-4.7652E-4
13.62467	-4.74595E-4
13.63897	-4.74938E-4
13.65603	-4.7229E-4
13.67347	-4.6958E-4
13.69076	-4.69705E-4
13.70745	-4.69181E-4
13.72382	-4.64959E-4
13.74215	-4.62253E-4
13.75835	-4.59973E-4
13.7731	-4.59622E-4
13.78914	-4.5746E-4
13.80898	-4.55328E-4
13.82399	-4.54367E-4
13.84016	-4.53028E-4
13.85803	-4.50778E-4
13.87382	-4.48871E-4
13.88941	-4.47937E-4
13.90643	-4.44711E-4
13.92336	-4.41566E-4
13.93876	-4.38394E-4
13.95389	-4.37122E-4
