;Experimental;Experimental;Experimental;Theoretical;Theoretical;Theoretical
;X_DPPC;T_solid [C];T_fluid [C];T [C];X_DPPC_lower;X_DPPC_upper
92;;;;22.30230230230228;-0.0885566101380733;-0.036014701510858775
93;;;;22.32732732732734;-0.08715889565244071;-0.0354907861674269
94;;;;22.35235235235234;-0.08576155178674072;-0.03496564178113302
95;;;;22.3773773773774;-0.0843645769863396;-0.03443926600262782
96;;;;22.4024024024024;-0.08296796969645161;-0.033911656477776504
97;;;;22.427427427427403;-0.08157172836211382;-0.03338281084763951
98;;;;22.452452452452462;-0.08017585142818806;-0.03285272674846344
99;;;;22.477477477477464;-0.07878033733937212;-0.03232140181167544
100;;;;22.502502502502523;-0.07738518454016699;-0.03178883366386092
101;;;;22.527527527527525;-0.07599039147489765;-0.03125501992676157
102;;;;22.552552552552527;-0.07459595658769584;-0.030719958217258838
103;;;;22.577577577577586;-0.07320187832248853;-0.0301836461473596
104;;;;22.602602602602587;-0.07180815512301836;-0.02964608132419402
105;;;;22.627627627627646;-0.07041478543280869;-0.029107261349992072
106;;;;22.652652652652648;-0.06902176769518577;-0.028567183822082138
107;;;;22.677677677677707;-0.0676291003532502;-0.028025846332869832
108;;;;22.70270270270271;-0.06623678184989745;-0.027483246469835947
109;;;;22.72772772772771;-0.06484481062779052;-0.02693938181551568
110;;;;22.75275275275277;-0.06345318512936164;-0.026394249947489175
111;;;;22.77777777777777;-0.06206190379682527;-0.025847848438376436
112;;;;22.80280280280283;-0.06067096507214351;-0.025300174855813574
113;;;;22.827827827827832;-0.05928036739705229;-0.02475122676245292
114;;;;22.852852852852834;-0.057890109213027195;-0.024201001715939304
115;;;;22.877877877877893;-0.056500188961300594;-0.023649497268906524
116;;;;22.902902902902895;-0.055110605082851045;-0.023096710968962885
117;;;;22.927927927927954;-0.05372135601839303;-0.02254264035867678
118;;;;22.952952952952955;-0.052332440208380626;-0.02198728297556782
119;;;;22.977977977977957;-0.05094385609299487;-0.021430636352091414
120;;;;23.003003003003016;-0.04955560211214243;-0.020872698015627786
121;;;;23.028028028028018;-0.04816767670546338;-0.02031346548847473
122;;;;23.053053053053077;-0.0467800783122935;-0.01975293628782192
123;;;;23.07807807807808;-0.045392805371701477;-0.019191107925755457
124;;;;23.10310310310308;-0.04400585632245231;-0.018627977909232558
125;;;;23.12812812812814;-0.042619229603012024;-0.01806354374007289
126;;;;23.15315315315314;-0.041232923651557056;-0.017497802914951847
127;;;;23.1781781781782;-0.039846936905942945;-0.016930752925377164
128;;;;23.203203203203202;-0.03846126780372341;-0.016362391257686078
129;;;;23.228228228228204;-0.037075914782134164;-0.01579271539302808
130;;;;23.253253253253263;-0.03569087627808394;-0.01522172280735048
131;;;;23.278278278278265;-0.034306150728169414;-0.014649410971393873
132;;;;23.303303303303323;-0.03292173656864059;-0.014075777350667116
133;;;;23.328328328328325;-0.0315376322354265;-0.013500819405447138
134;;;;23.353353353353327;-0.030153836164111564;-0.012924534590758404
135;;;;23.378378378378386;-0.02877034678992807;-0.012346920356358882
136;;;;23.403403403403388;-0.027387162547776605;-0.011767974146737751
137;;;;23.428428428428447;-0.026004281872183014;-0.011187693401086494
138;;;;23.45345345345345;-0.02462170319733247;-0.010606075553302265
139;;;;23.47847847847845;-0.023239424957035404;-0.010023118031962631
140;;;;23.50350350350351;-0.021857445584734923;-0.009438818260317708
141;;;;23.52852852852851;-0.020475763513507564;-0.008853173656279464
142;;;;23.55355355355357;-0.01909437717604371;-0.008266181632402423
143;;;;23.578578578578572;-0.017713285004657697;-0.007677839595876854
144;;;;23.603603603603574;-0.016332485431273268;-0.00708814494851151
145;;;;23.628628628628633;-0.01495197688741407;-0.006497095086718418
146;;;;23.653653653653635;-0.013571757804225237;-0.005904687401510977
147;;;;23.678678678678693;-0.012191826612428446;-0.005310919278473503
148;;;;23.703703703703695;-0.010812181742356111;-0.0047157880977646985
149;;;;23.728728728728754;-0.009432821623911077;-0.004119291234089039
150;;;;23.753753753753756;-0.00805374468659928;-0.0035214260566996027
151;;;;23.778778778778758;-0.006674949359487008;-0.0029221899293682707
152;;;;23.803803803803817;-0.005296434071221715;-0.002321580210383396
153;;;;23.82882882882882;-0.003918197250023615;-0.0017195942525348007
154;;;;23.853853853853877;-0.0025402373236645716;-0.0011162294030931557
155;;;;23.87887887887888;-0.0011625527194897487;-0.0005114830038080175
156;;;;23.90390390390388;0.00021485813561324035;9.464760911713977e-05
157;;;;23.92892892892894;0.001591996815207565;0.0007021651050334765
158;;;;23.953953953953942;0.002968864893304549;0.0013110721588571346
159;;;;23.978978978979;0.0043454639443858785;0.0019213714510905935
160;;;;24.004004004004003;0.005721795543389875;0.00253306566782819
161;;;;24.029029029029005;0.007097861265734943;0.00314615750077813
162;;;;24.054054054054063;0.008473662687314613;0.0037606496472719587
163;;;;24.079079079079065;0.009849201384493545;0.004376544810274434
164;;;;24.104104104104124;0.011224478934139828;0.00499384569840969
165;;;;24.129129129129126;0.012599496913593305;0.005612555025958789
166;;;;24.154154154154185;0.013974256900706519;0.006232675512889879
167;;;;24.179179179179187;0.015348760473819572;0.006854209884858694
168;;;;24.20420420420419;0.016723009211790162;0.007477160873233942
169;;;;24.229229229229247;0.018097004693981664;0.008101531215103805
170;;;;24.25425425425425;0.019470748500271966;0.008727323653291827
171;;;;24.279279279279308;0.02084424221106801;0.009354540936375486
172;;;;24.30430430430431;0.022217487407290393;0.009983185818691133
173;;;;24.329329329329312;0.023590485670403005;0.010613261060359518
174;;;;24.35435435435437;0.024963238582405047;0.011244769427294212
175;;;;24.379379379379372;0.026335747725829174;0.011877713691212802
176;;;;24.40440440440443;0.027708014683766553;0.012512096629660513
177;;;;24.429429429429433;0.029080041039845624;0.01314792102601256
178;;;;24.454454454454435;0.030451828378265888;0.013785189669501914
179;;;;24.479479479479494;0.03182337828378517;0.014423905355225645
180;;;;24.504504504504496;0.0331946923417224;0.015064070884158414
181;;;;24.529529529529555;0.03456577213797692;0.01570568906317374
182;;;;24.554554554554556;0.035936619259017186;0.016348762705051006
183;;;;24.57957957957956;0.037307235291903953;0.016993294628498676
184;;;;24.604604604604617;0.038677621824284455;0.017639287658163933
185;;;;24.62962962962962;0.04004778044439075;0.018286744624644292
186;;;;24.654654654654678;0.04141771274106325;0.018935668364511094
187;;;;24.67967967967968;0.04278742030373732;0.01958606172031571
188;;;;24.70470470470468;0.04415690472246263;0.020237927540611142
189;;;;24.72972972972974;0.045526167587907236;0.020891268679966553
190;;;;24.754754754754742;0.0468952104913485;0.02154608799897551
191;;;;24.7797797797798;0.048264035024693626;0.022202388364278337
192;;;;24.804804804804803;0.04963264278047981;0.022860172648574904
193;;;;24.829829829829805;0.051001035351875494;0.02351944373063783
194;;;;24.854854854854864;0.05236921433270123;0.024180204495335273
195;;;;24.879879879879866;0.0537371813174043;0.024842457833631433
196;;;;24.904904904904924;0.055104937901102324;0.02550620664262039
197;;;;24.929929929929926;0.05647248567955532;0.026171453825525375
198;;;;24.95495495495493;0.057839826249187334;0.026838202291722128
199;;;;24.979979979979987;0.059206961207102594;0.027506454956759664
200;;;;25.00500500500499;0.06057389215105479;0.02817621474235818
201;;;;25.030030030030048;0.061940620679496974;0.028847484576446408
202;;;;25.05505505505505;0.06330714839154879;0.029520267393158564
203;;;;25.08008008008005;0.06467347688702876;0.030194566132863213
204;;;;25.10510510510511;0.06603960776644828;0.03087038374217339
205;;;;25.130130130130112;0.06740554263100719;0.031547723173957515
206;;;;25.15515515515517;0.06877128308262953;0.032226587387370186
207;;;;25.180180180180173;0.07013683072392653;0.03290697934784702
208;;;;25.205205205205175;0.07150218715824003;0.033588902027139426
209;;;;25.230230230230234;0.07286735398963502;0.03427235840332418
210;;;;25.255255255255236;0.07423233282288665;0.03495735146081013
211;;;;25.280280280280294;0.07559712526352101;0.035643884190372
212;;;;25.305305305305296;0.07696173291778251;0.03633195958914732
213;;;;25.330330330330355;0.07832615739267781;0.03702158066067197
214;;;;25.355355355355357;0.07969040029594356;0.03771275041487725
215;;;;25.38038038038036;0.08105446323608241;0.038405471868121654
216;;;;25.405405405405418;0.08241834782235495;0.039099748043200204
217;;;;25.43043043043042;0.08378205566477777;0.039795581969357015
218;;;;25.45545545545548;0.0851455883741495;0.040492976682312144
219;;;;25.48048048048048;0.08650894756203352;0.041191935224266375
220;;;;25.505505505505482;0.08787213484078145;0.041892460643926835
221;;;;25.53053053053054;0.0892351518235325;0.042594555996520414
222;;;;25.555555555555543;0.09059800012421398;0.0432982243438077
223;;;;25.5805805805806;0.091960681357558;0.044003468754105414
224;;;;25.605605605605604;0.09332319713908614;0.04471029230229217
225;;;;25.630630630630606;0.09468554908514612;0.04541869806984138
226;;;;25.655655655655664;0.09604773881289685;0.046128689144827394
227;;;;25.680680680680666;0.09740976794030538;0.046840268621937735
228;;;;25.705705705705725;0.09877163808618176;0.047553439602505326
229;;;;25.730730730730727;0.100133350870154;0.04826820519450929
230;;;;25.755755755755786;0.10149490791270001;0.048984568512605804
231;;;;25.780780780780788;0.1028563108351286;0.049702532678132114
232;;;;25.80580580580579;0.10421756125960663;0.05042210081913496
233;;;;25.83083083083085;0.10557866080915704;0.05114327607038374
234;;;;25.85585585585585;0.10693961110765152;0.05186606157338069
235;;;;25.88088088088091;0.1083004137798401;0.0525904604763909
236;;;;25.90590590590591;0.10966107045133663;0.05331647593444881
237;;;;25.930930930930913;0.11102158274863481;0.054044111109381045
238;;;;25.95595595595597;0.11238195229911818;0.054773369169826114
239;;;;25.980980980980974;0.11374218073104651;0.05550425329124153
240;;;;26.006006006006032;0.11510226967359023;0.05623676665593659
241;;;;26.031031031031034;0.11646222075680085;0.0569709124530711
242;;;;26.056056056056036;0.11782203561165575;0.057706693878693795
243;;;;26.081081081081095;0.1191817158700366;0.05844411413574545
244;;;;26.106106106106097;0.12054126316473672;0.05918317643407729
245;;;;26.131131131131156;0.12190067912948659;0.05992388399047949
246;;;;26.156156156156158;0.12325996539893574;0.06066624002868602
247;;;;26.18118118118116;0.12461912360867215;0.06141024777939989
248;;;;26.206206206206218;0.1259781553952357;0.06215591048031524
249;;;;26.23123123123122;0.12733706239609535;0.06290323137611965
250;;;;26.25625625625628;0.1286958462496901;0.06365221371853143
251;;;;26.28128128128128;0.13005450859540602;0.06440286076630188
252;;;;26.306306306306283;0.13141305107360302;0.06515517578524488
253;;;;26.33133133133134;0.1327714753256122;0.06590916204825044
254;;;;26.356356356356343;0.13412978299373168;0.06666482283529741
255;;;;26.381381381381402;0.13548797572126178;0.06742216143348795
256;;;;26.406406406406404;0.13684605515246887;0.06818118113704257
257;;;;26.431431431431406;0.13820402293263356;0.06894188524734209
258;;;;26.456456456456465;0.13956188070803155;0.06970427707293206
259;;;;26.481481481481467;0.14091963012593936;0.07046835992954126
260;;;;26.506506506506526;0.14227727283465957;0.07123413714011102
261;;;;26.531531531531527;0.14363481048349971;0.07200161203479871
262;;;;26.55655655655653;0.14499224472280295;0.07277078795101026
263;;;;26.581581581581588;0.14634957720394612;0.07354166823341457
264;;;;26.60660660660659;0.14770680957933324;0.07431425623395516
265;;;;26.63163163163165;0.14906394350242286;0.07508855531188112
266;;;;26.65665665665665;0.15042098062771037;0.07586456883375264
267;;;;26.681681681681653;0.15177792261076206;0.07664230017347597
268;;;;26.70670670670671;0.15313477110820228;0.07742175271231153
269;;;;26.731731731731713;0.15449152777771297;0.07820292983888943
270;;;;26.756756756756772;0.15584819427806745;0.07898583494924455
271;;;;26.781781781781774;0.15720477226910304;0.07977047144681633
272;;;;26.806806806806833;0.1585612634117606;0.08055684274248753
273;;;;26.831831831831835;0.15991766936805704;0.08134495225458406
274;;;;26.856856856856837;0.16127399180112365;0.082134803408913
275;;;;26.881881881881895;0.16263023237519303;0.08292639963877105
276;;;;26.906906906906897;0.16398639275560117;0.08371974438496148
277;;;;26.931931931931956;0.16534247460881688;0.08451484109582746
278;;;;26.956956956956958;0.1666984796024182;0.08531169322725422
279;;;;26.98198198198196;0.16805440940512745;0.0861103042427056
280;;;;27.00700700700702;0.16941026568679643;0.08691067761323168
281;;;;27.03203203203202;0.1707660501184213;0.08771281681749345
282;;;;27.05705705705708;0.1721217643721537;0.08851672534178574
283;;;;27.08208208208208;0.17347741012129098;0.08932240668004766
284;;;;27.107107107107083;0.17483298904030095;0.09012986433389361
285;;;;27.132132132132142;0.17618850280482284;0.0909391018126301
286;;;;27.157157157157144;0.17754395309166024;0.091750122633268
287;;;;27.182182182182203;0.17889934157881335;0.09256293032055825
288;;;;27.207207207207205;0.18025466994545294;0.09337752840699273
289;;;;27.232232232232207;0.18160993987196217;0.09419392043284582
290;;;;27.257257257257265;0.18296515303991598;0.09501210994617869
291;;;;27.282282282282267;0.18432031113209477;0.09583210050286409
292;;;;27.307307307307326;0.1856754158325057;0.09665389566661595
293;;;;27.332332332332328;0.18703046882635757;0.0974774990089907
294;;;;27.357357357357387;0.18838547180010462;0.09830291410943093
295;;;;27.38238238238239;0.1897404264414203;0.09913014455526592
296;;;;27.40740740740739;0.1910953344392308;0.09995919394174908
297;;;;27.43243243243245;0.1924501974837063;0.10079006587206961
298;;;;27.45745745745745;0.1938050172662607;0.10162276395736906
299;;;;27.48248248248251;0.19515979547958145;0.10245729181677675
300;;;;27.507507507507512;0.19651453381761017;0.10329365307741499
301;;;;27.532532532532514;0.1978692339755727;0.10413185137443441
302;;;;27.557557557557573;0.19922389764997586;0.10497189035102945
303;;;;27.582582582582575;0.2005785265385965;0.10581377365844855
304;;;;27.607607607607633;0.20193312234052999;0.10665750495604147
305;;;;27.632632632632635;0.20328768675614595;0.10750308791124918
306;;;;27.657657657657637;0.20464222148713931;0.10835052619965291
307;;;;27.682682682682696;0.20599672823651663;0.10919982350498299
308;;;;27.707707707707698;0.20735120870859353;0.11005098351913473
309;;;;27.732732732732757;0.20870566460902756;0.11090400994220649
310;;;;27.75775775775776;0.21006009764479663;0.11175890648250372
311;;;;27.78278278278276;0.2114145095242279;0.11261567685657453
312;;;;27.80780780780782;0.21276890195699744;0.11347432478922741
313;;;;27.83283283283282;0.21412327665412498;0.11433485401354536
314;;;;27.85785785785788;0.21547763532800782;0.1151972682709252
315;;;;27.882882882882882;0.21683197969239207;0.11606157131107714
316;;;;27.907907907907884;0.21818631146241735;0.11692776689207093
317;;;;27.932932932932943;0.21954063235459645;0.11779585878034089
318;;;;27.957957957957944;0.220894944086826;0.11866585075071068
319;;;;27.982982982983003;0.222249248378411;0.11953774658642685
320;;;;28.008008008008005;0.22360354695004594;0.12041155007916492
321;;;;28.033033033033007;0.22495784152384482;0.12128726502906677
322;;;;28.058058058058066;0.22631213382333618;0.1221648952447554
323;;;;28.083083083083068;0.22766642557346722;0.1230444445433561
324;;;;28.108108108108127;0.22902071850062403;0.1239259167505274
325;;;;28.13313313313313;0.23037501433262134;0.1248093157004731
326;;;;28.15815815815813;0.23172931479872486;0.12569464523597487
327;;;;28.18318318318319;0.23308362162965784;0.12658190920841508
328;;;;28.20820820820819;0.23443793655758496;0.12747111147778467
329;;;;28.23323323323325;0.23579226131615774;0.1283622559127314
330;;;;28.25825825825825;0.23714659764048185;0.12925534639055689
331;;;;28.283283283283254;0.23850094726715673;0.13015038679726143
332;;;;28.308308308308312;0.2398553119342676;0.13104738102755722
333;;;;28.333333333333314;0.24120969338138923;0.1319463329848897
334;;;;28.358358358358373;0.24256409334960383;0.1328472465814681
335;;;;28.383383383383375;0.24391851358149655;0.13375012573828127
336;;;;28.408408408408434;0.24527295582117867;0.13465497438513196
337;;;;28.433433433433436;0.24662742181426983;0.13556179646064392
338;;;;28.458458458458438;0.2479819133079386;0.13647059591230812
339;;;;28.483483483483496;0.2493364320508815;0.13738137669648745
340;;;;28.5085085085085;0.25069097979333926;0.13829414277844698
341;;;;28.533533533533557;0.252045558287116;0.13920889813238582
342;;;;28.55855855855856;0.2534001692855581;0.14012564674144226
343;;;;28.58358358358356;0.2547548145435986;0.14104439259774285
344;;;;28.60860860860862;0.25610949581773773;0.1419651397024086
345;;;;28.63363363363362;0.25746421486605425;0.1428878920655819
346;;;;28.65865865865868;0.25881897344822374;0.14381265370645874
347;;;;28.683683683683682;0.2601737733255128;0.14473942865330366
348;;;;28.708708708708684;0.2615286162607957;0.14566822094348134
349;;;;28.733733733733743;0.2628835040185653;0.14659903462348287
350;;;;28.758758758758745;0.26423843836492034;0.14753187374893736
351;;;;28.783783783783804;0.26559342106760153;0.14846674238465604
352;;;;28.808808808808806;0.2669484538959723;0.149403644604639
353;;;;28.833833833833864;0.26830353862105155;0.15034258449211726
354;;;;28.858858858858866;0.26965867701548984;0.15128356613955657
355;;;;28.88388388388387;0.2710138708536138;0.15222659364870772
356;;;;28.908908908908927;0.27236912191140816;0.15317167113061447
357;;;;28.93393393393393;0.2737244319665257;0.15411880270564013
358;;;;28.958958958958988;0.27507980279830957;0.15506799250350334
359;;;;28.98398398398399;0.27643523618777976;0.15601924466328893
360;;;;29.00900900900899;0.27779073391765985;0.15697256333348647
361;;;;29.03403403403405;0.27914629777238287;0.1579279526720152
362;;;;29.059059059059052;0.28050192953807523;0.15888541684623259
363;;;;29.08408408408411;0.2818576310026033;0.15984496003298776
364;;;;29.109109109109113;0.28321340395554007;0.16080658641861825
365;;;;29.134134134134115;0.28456925018821183;0.16177030019900382
366;;;;29.159159159159174;0.28592517149367863;0.16273610557957274
367;;;;29.184184184184176;0.2872811696667472;0.1637040067753321
368;;;;29.209209209209234;0.28863724650399303;0.16467400801090357
369;;;;29.234234234234236;0.2899934038037458;0.16564611352053452
370;;;;29.259259259259238;0.29134964336611996;0.16662032754813996
371;;;;29.284284284284297;0.2927059669930102;0.16759665434732068
372;;;;29.3093093093093;0.2940623764880905;0.16857509818138303
373;;;;29.334334334334358;0.2954188736568508;0.16955566332338676
374;;;;29.35935935935936;0.296775460306569;0.1705383540561455
375;;;;29.38438438438436;0.2981321382463492;0.17152317467227574
376;;;;29.40940940940942;0.29948890928711663;0.172510129474214
377;;;;29.434434434434422;0.3008457752416171;0.17349922277423807
378;;;;29.45945945945948;0.30220273792445096;0.17449045889451267
379;;;;29.484484484484483;0.3035597991520444;0.17548384216708998
380;;;;29.509509509509485;0.30491696074269686;0.17647937693396573
381;;;;29.534534534534544;0.30627422451656267;0.17747706754708703
382;;;;29.559559559559546;0.30763159229566206;0.17847691836838228
383;;;;29.584584584584604;0.3089890659039058;0.1794789337698006
384;;;;29.609609609609606;0.31034664716707827;0.18048311813332107
385;;;;29.634634634634608;0.3117043379128709;0.1814894758509993
386;;;;29.659659659659667;0.31306213997087634;0.18249801132498467
387;;;;29.68468468468467;0.3144200551725888;0.18350872896754247
388;;;;29.709709709709728;0.31577808535144186;0.184521633201104
389;;;;29.73473473473473;0.31713623234277916;0.18553672845826658
390;;;;29.75975975975973;0.31849449798389345;0.18655401918184486
391;;;;29.78478478478479;0.31985288411401963;0.18757350982488746
392;;;;29.809809809809792;0.32121139257434084;0.18859520485070408
393;;;;29.83483483483485;0.3225700252080125;0.18961910873290524
394;;;;29.859859859859853;0.3239287838601529;0.19064522595541802
395;;;;29.884884884884855;0.32528767037785833;0.19167356101251945
396;;;;29.909909909909913;0.32664668661022744;0.19270411840887738
397;;;;29.934934934934915;0.32800583440833153;0.19373690265955068
398;;;;29.959959959959974;0.32936511562526966;0.19477191829005333
399;;;;29.984984984984976;0.3307245321161336;0.19580916983635047
400;;;;30.010010010010035;0.3320840857380576;0.196848661844919
401;;;;30.035035035035037;0.3334437783501855;0.19789039887274532
402;;;;30.06006006006004;0.33480361181371665;0.1989343854873829
403;;;;30.085085085085097;0.33616358799189294;0.1999806262669657
404;;;;30.1101101101101;0.337523708750009;0.20102912580023857
405;;;;30.135135135135158;0.33888397595543257;0.20207988868659615
406;;;;30.16016016016016;0.340244391477593;0.2031329195360968
407;;;;30.185185185185162;0.3416049571880122;0.20418822296951
408;;;;30.21021021021022;0.3429656749603067;0.2052458036183408
409;;;;30.235235235235223;0.3443265466701811;0.20630566612484832
410;;;;30.26026026026028;0.3456875741954615;0.20736781514209496
411;;;;30.285285285285283;0.3470487594160792;0.20843225533395704
412;;;;30.310310310310285;0.348410104214105;0.20949899137517494
413;;;;30.335335335335344;0.3497716104737392;0.21056802795136925
414;;;;30.360360360360346;0.35113328008132616;0.21163936975907538
415;;;;30.385385385385405;0.352495114925369;0.21271302150577895
416;;;;30.410410410410407;0.3538571168965236;0.21378898790993484
417;;;;30.435435435435465;0.3552192878876336;0.21486727370101852
418;;;;30.460460460460467;0.3565816297937031;0.21594788361952844
419;;;;30.48548548548547;0.35794414451194134;0.21703082241704535
420;;;;30.510510510510528;0.35930683394175594;0.21811609485625083
421;;;;30.53553553553553;0.36066969998474985;0.21920370571094933
422;;;;30.56056056056059;0.36203274454476203;0.22029365976612428
423;;;;30.58558558558559;0.3633959695278385;0.2213859618179396
424;;;;30.610610610610593;0.36475937684227305;0.22248061667379626
425;;;;30.63563563563565;0.3661229683986052;0.2235776291523553
426;;;;30.660660660660653;0.3674867461096178;0.2246770040835602
427;;;;30.685685685685712;0.36885071189037183;0.2257787463086894
428;;;;30.710710710710714;0.3702148676581836;0.22688286068036267
429;;;;30.735735735735716;0.3715792153326657;0.22798935206259852
430;;;;30.760760760760775;0.3729437568357185;0.2290982253308325
